Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method
47,RegionF,Flat,363.2700000000,283.3500000000,0.2839000000,510.2200000000,276.7060000000,2375,134.6053333333,411.3113333333,1.2700000000,522.3653933333,rolling_shadow_price_exchange::lagrangian_balanced
48,RegionF,Valley,262.4800000000,204.7300000000,0.2862000000,540.1900000000,294.0393330000,2376,118.0093333333,412.0486663333,1.2700000000,523.3018062433,rolling_shadow_price_exchange::lagrangian_balanced
49,RegionF,Valley,262.5900000000,204.8200000000,0.2871000000,587.8700000000,289.8880000000,2377,131.4360000000,421.3240000000,1.2700000000,535.0814800000,rolling_shadow_price_exchange::lagrangian_balanced
50,RegionF,Valley,262.7000000000,204.9100000000,0.2865000000,650.0000000000,288.2513330000,2378,141.1886666667,429.4399996667,1.2700000000,545.3887995767,rolling_shadow_price_exchange::lagrangian_balanced
51,RegionF,Valley,262.8000000000,204.9800000000,0.2846000000,722.3500000000,297.4213330000,2379,138.4746666667,435.8959996667,1.2700000000,553.5879195767,rolling_shadow_price_exchange::lagrangian_balanced
52,RegionF,Valley,262.9000000000,205.0600000000,0.2815000000,800.0000000000,273.6483330000,2380,148.1216666667,421.7699996667,1.2700000000,535.6478995767,rolling_shadow_price_exchange::lagrangian_balanced
53,RegionF,Valley,263.0000000000,205.1400000000,0.2773000000,877.6500000000,299.5753330000,2381,129.7213333333,429.2966663333,1.2700000000,545.2067662433,rolling_shadow_price_exchange::lagrangian_balanced
54,RegionF,Valley,263.0900000000,205.2100000000,0.2724000000,950.0000000000,360.6133330000,2382,129.1266666667,489.7399996667,1.2700000000,621.9697995767,rolling_shadow_price_exchange::lagrangian_balanced
55,RegionF,Flat,404.8800000000,315.8100000000,0.2671000000,1012.1300000000,399.1546670000,2383,71.3393333333,470.4940003333,1.2700000000,597.5273804233,rolling_shadow_price_exchange::lagrangian_balanced
56,RegionF,Flat,405.0000000000,315.9000000000,0.2619000000,1059.8100000000,389.6460000000,2384,97.1023333333,486.7483333333,1.2700000000,618.1703833333,rolling_shadow_price_exchange::lagrangian_balanced
57,RegionF,Flat,405.1100000000,315.9900000000,0.2570000000,1089.7800000000,323.4240000000,2385,123.4560000000,446.8800000000,1.2700000000,567.5376000000,rolling_shadow_price_exchange::lagrangian_balanced
58,RegionF,Flat,405.2200000000,316.0700000000,0.2527000000,1100.0000000000,289.3960000000,2386,103.0753333333,392.4713333333,1.2700000000,498.4385933333,rolling_shadow_price_exchange::lagrangian_balanced
59,RegionF,Flat,405.3200000000,316.1500000000,0.2495000000,1089.7800000000,268.3866670000,2387,100.4026666667,368.7893336667,1.2700000000,468.3624537567,rolling_shadow_price_exchange::lagrangian_balanced
60,RegionF,Flat,405.4100000000,316.2200000000,0.2475000000,1059.8100000000,183.5400000000,2388,116.9093333333,300.4493333333,1.2700000000,381.5706533333,rolling_shadow_price_exchange::lagrangian_balanced
61,RegionF,Flat,405.4900000000,316.2800000000,0.2469000000,1012.1300000000,249.6686670000,2389,122.4840000000,372.1526670000,1.2700000000,472.6338870900,rolling_shadow_price_exchange::lagrangian_balanced
62,RegionF,Flat,405.5700000000,316.3400000000,0.2476000000,950.0000000000,207.5270000000,2390,126.4593333333,333.9863333333,1.2700000000,424.1626433333,rolling_shadow_price_exchange::lagrangian_balanced
63,RegionF,Flat,405.6300000000,316.3900000000,0.2497000000,877.6500000000,176.3513330000,2391,132.2230000000,308.5743330000,1.2700000000,391.8894029100,rolling_shadow_price_exchange::lagrangian_balanced
64,RegionF,Flat,405.6900000000,316.4400000000,0.2531000000,800.0000000000,110.1306670000,2392,130.0090000000,240.1396670000,1.2700000000,304.9773770900,rolling_shadow_price_exchange::lagrangian_balanced
65,RegionF,Peak,588.3200000000,458.8900000000,0.2574000000,722.3500000000,114.7626670000,2393,56.9236666667,171.6863336667,1.2700000000,218.0416437567,rolling_shadow_price_exchange::lagrangian_balanced
66,RegionF,Peak,588.3800000000,458.9400000000,0.2624000000,650.0000000000,159.1500000000,2394,46.4200000000,205.5700000000,1.2700000000,261.0739000000,rolling_shadow_price_exchange::lagrangian_balanced
67,RegionF,Peak,588.4300000000,458.9800000000,0.2678000000,587.8700000000,165.8020000000,2395,54.5060000000,220.3080000000,1.2700000000,279.7911600000,rolling_shadow_price_exchange::lagrangian_balanced
68,RegionF,Peak,588.4600000000,459.0000000000,0.2732000000,540.1900000000,129.3800000000,2396,41.4883333333,170.8683333333,1.2700000000,217.0027833333,rolling_shadow_price_exchange::lagrangian_balanced
69,RegionF,Peak,588.4900000000,459.0200000000,0.2782000000,510.2200000000,166.1600000000,2397,59.0366666667,225.1966666667,1.2700000000,285.9997666667,rolling_shadow_price_exchange::lagrangian_balanced
70,RegionF,Flat,365.2700000000,284.9100000000,0.2824000000,500.0000000000,179.2900000000,2398,60.6100000000,239.9000000000,1.2700000000,304.6730000000,rolling_shadow_price_exchange::lagrangian_balanced
71,RegionF,Flat,365.2700000000,284.9100000000,0.2857000000,510.2200000000,216.3380000000,2399,114.6280000000,330.9660000000,1.2700000000,420.3268200000,rolling_shadow_price_exchange::lagrangian_balanced
