Method,SourceMethodLabel,Hour,Region,AvailableRenewable_MW,DirectRenewableUse_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,UtilizedRenewable_MW,RenewableBalanceResidual_MW
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,878,RegionF,950.0,434.7993170899999,0.0,0.0,515.2006829100001,434.7993170899999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,879,RegionF,877.65,390.98389333333336,0.0,0.0,486.6661066666666,390.98389333333336,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,880,RegionF,800.0,310.4828262433332,0.0,0.0,489.5171737566668,310.4828262433332,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,881,RegionF,722.35,247.40277375666665,0.0,0.0,474.9472262433334,247.40277375666665,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,882,RegionF,650.0,197.81265957666668,0.0,0.0,452.18734042333335,197.81265957666668,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,883,RegionF,587.8700000000002,237.03449290999998,0.0,0.0,350.83550709000025,237.03449290999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,884,RegionF,540.1899999999999,243.16309000000007,0.0,0.0,297.0269099999999,243.16309000000007,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,885,RegionF,510.2200000000002,233.96363291,0.0,0.0,276.2563670900002,233.96363291,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,886,RegionF,500.0,290.2178599999999,0.0,0.0,209.78214000000008,290.2178599999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,887,RegionF,510.2200000000002,326.96658,0.0,0.0,183.25342000000018,326.96658,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,888,RegionF,540.1899999999999,513.44491291,0.0,0.0,26.74508708999997,513.44491291,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,889,RegionF,587.8700000000002,556.5393999999999,0.0,0.0,31.330600000000345,556.5393999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,890,RegionF,650.0,650.0,0.0,0.0,0.0,650.0,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,891,RegionF,722.35,641.8994862433334,0.0,0.0,80.45051375666662,641.8994862433334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,892,RegionF,800.0,671.5887,0.0,0.0,128.41129999999998,671.5887,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,893,RegionF,877.65,672.2829662433331,0.0,0.0,205.36703375666684,672.2829662433331,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,894,RegionF,950.0,635.4944533333335,0.0,0.0,314.50554666666653,635.4944533333335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,895,RegionF,1012.1299999999998,652.9019204233332,0.0,0.0,359.2280795766666,652.9019204233332,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,896,RegionF,1059.8099999999997,611.7920204233332,0.0,0.0,448.01797957666656,611.7920204233332,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,897,RegionF,1089.7799999999997,669.4263129099999,0.0,0.0,420.3536870899999,669.4263129099999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,898,RegionF,1100.0,653.2147633333334,0.0,0.0,446.7852366666666,653.2147633333334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,899,RegionF,1089.7799999999997,584.1555500000001,0.0,0.0,505.6244499999997,584.1555500000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,900,RegionF,1059.8099999999997,590.5457666666666,0.0,0.0,469.2642333333331,590.5457666666666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,901,RegionF,1012.1299999999998,517.3201066666667,0.0,0.0,494.8098933333331,517.3201066666667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,902,RegionF,950.0,478.2235795766667,0.0,0.0,471.7764204233333,478.2235795766667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,903,RegionF,877.65,467.51663333333346,0.0,0.0,410.1333666666665,467.51663333333346,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,904,RegionF,800.0,391.3335662433335,0.0,0.0,408.6664337566665,391.3335662433335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,905,RegionF,722.35,319.83849333333325,0.0,0.0,402.5115066666668,319.83849333333325,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,906,RegionF,650.0,284.5693237566666,0.0,0.0,365.4306762433334,284.5693237566666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,907,RegionF,587.8700000000002,283.6502666666667,0.0,0.0,304.2197333333335,283.6502666666667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,908,RegionF,540.1899999999999,296.18178042333324,0.0,0.0,244.0082195766667,296.18178042333324,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,909,RegionF,510.2200000000002,297.58809291,0.0,0.0,212.6319070900002,297.58809291,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,910,RegionF,500.0,353.60356042333336,0.0,0.0,146.39643957666664,353.60356042333336,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,911,RegionF,510.2200000000002,374.1572395766667,0.0,0.0,136.0627604233335,374.1572395766667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,912,RegionF,540.1899999999999,390.4953662433333,0.0,0.0,149.69463375666663,390.4953662433333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,913,RegionF,587.8700000000002,424.9445400000002,0.0,0.0,162.92546000000004,424.9445400000002,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,914,RegionF,650.0,482.2139199999999,0.0,0.0,167.78608000000008,482.2139199999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,915,RegionF,722.35,564.0146204233333,0.0,0.0,158.3353795766667,564.0146204233333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,916,RegionF,800.0,616.8559329100002,0.0,0.0,183.1440670899998,616.8559329100002,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,917,RegionF,877.65,603.5962862433335,0.0,0.0,274.0537137566665,603.5962862433335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,918,RegionF,950.0,586.6434804233335,0.0,0.0,363.3565195766665,586.6434804233335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,919,RegionF,1012.1299999999998,585.7231533333331,0.0,0.0,426.40684666666664,585.7231533333331,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,920,RegionF,1059.8099999999997,571.4504695766666,0.0,0.0,488.3595304233331,571.4504695766666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,921,RegionF,1089.7799999999997,553.1273333333334,0.0,0.0,536.6526666666664,553.1273333333334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,922,RegionF,1100.0,575.2456529100001,0.0,0.0,524.7543470899999,575.2456529100001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,923,RegionF,1089.7799999999997,476.97643957666673,0.0,0.0,612.803560423333,476.97643957666673,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,924,RegionF,1059.8099999999997,456.4244533333334,0.0,0.0,603.3855466666663,456.4244533333334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,925,RegionF,1012.1299999999998,484.1320433333333,0.0,0.0,527.9979566666665,484.1320433333333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,926,RegionF,950.0,485.4498795766666,0.0,0.0,464.5501204233334,485.4498795766666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,927,RegionF,877.65,428.7291404233334,0.0,0.0,448.9208595766666,428.7291404233334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,928,RegionF,800.0,349.6225337566666,0.0,0.0,450.3774662433334,349.6225337566666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,929,RegionF,722.35,259.37718,0.0,0.0,462.97282,259.37718,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,930,RegionF,650.0,247.88622,0.0,0.0,402.11378,247.88622,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,931,RegionF,587.8700000000002,252.42520000000007,0.0,0.0,335.44480000000016,252.42520000000007,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,932,RegionF,540.1899999999999,226.69499999999996,0.0,0.0,313.495,226.69499999999996,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,933,RegionF,510.2200000000002,284.33691291,0.0,0.0,225.88308709000017,284.33691291,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,934,RegionF,500.0,375.27314624333326,0.0,0.0,124.72685375666674,375.27314624333326,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,935,RegionF,510.2200000000002,419.94158624333335,0.0,0.0,90.27841375666685,419.94158624333335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,936,RegionF,540.1899999999999,476.78212957666653,0.0,0.0,63.40787042333341,476.78212957666653,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,937,RegionF,587.8700000000002,529.2953595766668,0.0,0.0,58.57464042333345,529.2953595766668,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,938,RegionF,650.0,583.4083670899998,0.0,0.0,66.59163291000016,583.4083670899998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,939,RegionF,722.35,663.3294666666666,0.0,0.0,59.02053333333345,663.3294666666666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,940,RegionF,800.0,640.2535670899999,0.0,0.0,159.74643291000007,640.2535670899999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,941,RegionF,877.65,672.8036662433332,0.0,0.0,204.8463337566668,672.8036662433332,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,942,RegionF,950.0,648.5225370899999,0.0,0.0,301.4774629100001,648.5225370899999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,943,RegionF,1012.1299999999998,615.21763291,0.0,0.0,396.91236708999975,615.21763291,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,944,RegionF,1059.8099999999997,583.88080709,0.0,0.0,475.92919290999976,583.88080709,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,945,RegionF,1089.7799999999997,532.4132099999999,0.0,0.0,557.3667899999998,532.4132099999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,946,RegionF,1100.0,587.5824337566668,0.0,0.0,512.4175662433332,587.5824337566668,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,947,RegionF,1089.7799999999997,547.8678395766667,0.0,0.0,541.912160423333,547.8678395766667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,948,RegionF,1059.8099999999997,507.27609999999993,0.0,0.0,552.5338999999998,507.27609999999993,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,949,RegionF,1012.1299999999998,440.83647291,0.0,0.0,571.2935270899998,440.83647291,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,950,RegionF,950.0,486.2880800000001,0.0,0.0,463.7119199999999,486.2880800000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,951,RegionF,877.65,383.5641299999999,0.0,0.0,494.08587000000006,383.5641299999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,952,RegionF,800.0,405.5220062433334,0.0,0.0,394.4779937566666,405.5220062433334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,953,RegionF,722.35,355.0606733333333,0.0,0.0,367.28932666666674,355.0606733333333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,954,RegionF,650.0,291.3176800000001,0.0,0.0,358.6823199999999,291.3176800000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,955,RegionF,587.8700000000002,288.60580666666664,0.0,0.0,299.2641933333336,288.60580666666664,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,956,RegionF,540.1899999999999,296.1191270900001,0.0,0.0,244.07087290999982,296.1191270900001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,957,RegionF,510.2200000000002,286.56491666666665,0.0,0.0,223.65508333333355,286.56491666666665,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,958,RegionF,500.0,386.6896000000002,0.0,0.0,113.31039999999979,386.6896000000002,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,959,RegionF,510.2200000000002,396.15321708999994,0.0,0.0,114.06678291000026,396.15321708999994,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,960,RegionF,540.1899999999999,395.9707604233333,0.0,0.0,144.21923957666667,395.9707604233333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,961,RegionF,587.8700000000002,542.1452195766666,0.0,0.0,45.72478042333364,542.1452195766666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,962,RegionF,650.0,587.0511495766666,0.0,0.0,62.9488504233334,587.0511495766666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,963,RegionF,722.35,656.1133262433334,0.0,0.0,66.23667375666662,656.1133262433334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,964,RegionF,800.0,664.8703995766668,0.0,0.0,135.12960042333316,664.8703995766668,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,965,RegionF,877.65,640.0325862433333,0.0,0.0,237.61741375666668,640.0325862433333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,966,RegionF,950.0,661.7461999999999,0.0,0.0,288.25380000000007,661.7461999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,967,RegionF,1012.1299999999998,640.19768709,0.0,0.0,371.9323129099997,640.19768709,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,968,RegionF,1059.8099999999997,682.142399576667,0.0,0.0,377.6676004233327,682.142399576667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,969,RegionF,1089.7799999999997,609.7117595766664,0.0,0.0,480.06824042333335,609.7117595766664,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,970,RegionF,1100.0,603.3702266666666,0.0,0.0,496.62977333333345,603.3702266666666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,971,RegionF,1089.7799999999997,571.8285066666666,0.0,0.0,517.9514933333331,571.8285066666666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,972,RegionF,1059.8099999999997,491.6085329099999,0.0,0.0,568.2014670899998,491.6085329099999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,973,RegionF,1012.1299999999998,510.4362837566667,0.0,0.0,501.6937162433331,510.4362837566667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,974,RegionF,950.0,464.2785570900001,0.0,0.0,485.7214429099999,464.2785570900001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,975,RegionF,877.65,366.3784904233333,0.0,0.0,511.2715095766667,366.3784904233333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,976,RegionF,800.0,303.5363500000001,0.0,0.0,496.4636499999999,303.5363500000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,977,RegionF,722.35,249.1570666666666,0.0,0.0,473.19293333333343,249.1570666666666,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,978,RegionF,650.0,240.52106709000006,0.0,0.0,409.4789329099999,240.52106709000006,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,979,RegionF,587.8700000000002,284.9372000000001,0.0,0.0,302.93280000000016,284.9372000000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,980,RegionF,540.1899999999999,225.12019999999998,0.0,0.0,315.0698,225.12019999999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,981,RegionF,510.2200000000002,272.65249,0.0,0.0,237.5675100000002,272.65249,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,982,RegionF,500.0,369.6440829099999,0.0,0.0,130.3559170900001,369.6440829099999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,983,RegionF,510.2200000000002,398.6326800000001,0.0,0.0,111.58732000000009,398.6326800000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,984,RegionF,540.1899999999999,509.2623804233333,0.0,0.0,30.927619576666643,509.2623804233333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,985,RegionF,587.8700000000002,584.1992220388331,0.0,0.0,3.6707779611671185,584.1992220388331,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,986,RegionF,650.0,623.3058399999999,0.0,0.0,26.694160000000124,623.3058399999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,987,RegionF,722.35,611.7141266666665,0.0,0.0,110.6358733333335,611.7141266666665,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,988,RegionF,800.0,660.3034795766669,0.0,0.0,139.69652042333314,660.3034795766669,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,989,RegionF,877.65,652.2720004233336,0.0,0.0,225.3779995766664,652.2720004233336,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,990,RegionF,950.0,631.6582062433334,0.0,0.0,318.34179375666656,631.6582062433334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,991,RegionF,1012.1299999999998,651.0362899999998,0.0,0.0,361.09371,651.0362899999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,992,RegionF,1059.8099999999997,613.6830504233333,0.0,0.0,446.12694957666645,613.6830504233333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,993,RegionF,1089.7799999999997,662.0552329099999,0.0,0.0,427.7247670899999,662.0552329099999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,994,RegionF,1100.0,617.1607333333336,0.0,0.0,482.8392666666664,617.1607333333336,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,995,RegionF,1089.7799999999997,571.8039533333335,0.0,0.0,517.9760466666662,571.8039533333335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,996,RegionF,1059.8099999999997,530.5361504233333,0.0,0.0,529.2738495766664,530.5361504233333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,997,RegionF,1012.1299999999998,524.2670062433334,0.0,0.0,487.86299375666636,524.2670062433334,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,998,RegionF,950.0,467.39683,0.0,0.0,482.60317,467.39683,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,999,RegionF,877.65,397.8791466666667,0.0,0.0,479.77085333333326,397.8791466666667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1000,RegionF,800.0,321.0411833333333,0.0,0.0,478.9588166666667,321.0411833333333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1001,RegionF,722.35,284.51894666666664,0.0,0.0,437.8310533333334,284.51894666666664,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1002,RegionF,650.0,223.66985957666668,0.0,0.0,426.3301404233333,223.66985957666668,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1003,RegionF,587.8700000000002,269.8364762433333,0.0,0.0,318.0335237566669,269.8364762433333,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1004,RegionF,540.1899999999999,238.69522999999995,0.0,0.0,301.49477,238.69522999999995,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1005,RegionF,510.2200000000002,311.6698529100001,0.0,0.0,198.5501470900001,311.6698529100001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1006,RegionF,500.0,422.7279662433335,0.0,0.0,77.27203375666647,422.7279662433335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1007,RegionF,510.2200000000002,438.8358,0.0,0.0,71.38420000000019,438.8358,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1008,RegionF,540.1899999999999,510.409352,0.0,0.0,29.78064799999993,510.409352,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1009,RegionF,587.8700000000002,542.0461595766667,0.0,0.0,45.823840423333536,542.0461595766667,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1010,RegionF,650.0,543.5015804233335,0.0,0.0,106.49841957666649,543.5015804233335,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1011,RegionF,722.35,626.9532800000001,0.0,0.0,95.39671999999996,626.9532800000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,1012,RegionF,800.0,611.33736,0.0,0.0,188.66264,611.33736,0.0
