ArrivalHour,SourceRegion,TaskType,Arrival_Task_Count,Arrival_GPU_Demand,GPU_Workload_GPUh,Mean_Duration_min
1983,RegionE,AITraining,2.0000000000,72.0000000000,205.6000000000,180.0000000000
1983,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1983,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1983,RegionF,AITraining,3.0000000000,110.0000000000,277.5833333333,189.6666666667
1984,RegionA,RealTimeInference,2.0000000000,8.0000000000,7.1666666667,77.0000000000
1984,RegionA,BatchInference,1.0000000000,16.0000000000,80.8000000000,303.0000000000
1984,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1984,RegionB,RealTimeInference,3.0000000000,12.0000000000,42.8833333333,143.6666666667
1984,RegionB,BatchInference,1.0000000000,4.0000000000,19.7333333333,296.0000000000
1984,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1984,RegionC,RealTimeInference,2.0000000000,11.0000000000,58.6333333333,302.5000000000
1984,RegionC,BatchInference,1.0000000000,6.0000000000,16.7000000000,167.0000000000
1984,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1984,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1984,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1984,RegionD,AITraining,4.0000000000,373.0000000000,846.3000000000,168.5000000000
1984,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1984,RegionE,BatchInference,3.0000000000,56.0000000000,226.9833333333,235.6666666667
1984,RegionE,AITraining,3.0000000000,153.0000000000,742.7333333333,272.0000000000
1984,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1984,RegionF,BatchInference,1.0000000000,5.0000000000,13.6666666667,164.0000000000
1984,RegionF,AITraining,2.0000000000,166.0000000000,489.7000000000,205.5000000000
1985,RegionA,RealTimeInference,2.0000000000,6.0000000000,7.1833333333,145.5000000000
1985,RegionA,BatchInference,2.0000000000,43.0000000000,173.8000000000,243.0000000000
1985,RegionA,AITraining,1.0000000000,20.0000000000,115.6666666667,347.0000000000
1985,RegionB,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionC,RealTimeInference,2.0000000000,3.0000000000,18.2500000000,362.0000000000
1985,RegionC,BatchInference,1.0000000000,19.0000000000,44.0166666667,139.0000000000
1985,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionD,BatchInference,2.0000000000,19.0000000000,68.2333333333,221.5000000000
1985,RegionD,AITraining,3.0000000000,158.0000000000,768.1333333333,303.6666666667
1985,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionE,AITraining,1.0000000000,78.0000000000,252.2000000000,194.0000000000
1985,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1985,RegionF,BatchInference,1.0000000000,20.0000000000,22.0000000000,66.0000000000
1985,RegionF,AITraining,1.0000000000,65.0000000000,87.7500000000,81.0000000000
1986,RegionA,RealTimeInference,2.0000000000,9.0000000000,42.1666666667,269.0000000000
1986,RegionA,BatchInference,3.0000000000,48.0000000000,201.1500000000,238.0000000000
1986,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1986,RegionB,RealTimeInference,2.0000000000,10.0000000000,26.7833333333,200.5000000000
1986,RegionB,BatchInference,2.0000000000,38.0000000000,57.5833333333,83.5000000000
1986,RegionB,AITraining,1.0000000000,76.0000000000,74.7333333333,59.0000000000
1986,RegionC,RealTimeInference,3.0000000000,14.0000000000,59.3333333333,232.6666666667
1986,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1986,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1986,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1986,RegionD,BatchInference,1.0000000000,9.0000000000,42.0000000000,280.0000000000
1986,RegionD,AITraining,2.0000000000,151.0000000000,832.3000000000,314.5000000000
1986,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1986,RegionE,BatchInference,1.0000000000,15.0000000000,48.5000000000,194.0000000000
1986,RegionE,AITraining,1.0000000000,73.0000000000,405.1500000000,333.0000000000
1986,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1986,RegionF,BatchInference,1.0000000000,9.0000000000,48.4500000000,323.0000000000
1986,RegionF,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionA,RealTimeInference,2.0000000000,5.0000000000,6.3166666667,68.5000000000
1987,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionB,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionB,BatchInference,1.0000000000,20.0000000000,105.3333333333,316.0000000000
1987,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionC,RealTimeInference,2.0000000000,3.0000000000,3.4166666667,92.5000000000
1987,RegionC,BatchInference,2.0000000000,33.0000000000,110.2333333333,199.5000000000
1987,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionD,RealTimeInference,1.0000000000,7.0000000000,4.6666666667,40.0000000000
1987,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionD,AITraining,6.0000000000,473.0000000000,1511.0666666667,183.8333333333
1987,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionE,AITraining,2.0000000000,76.0000000000,88.0666666667,70.0000000000
1987,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1987,RegionF,BatchInference,1.0000000000,20.0000000000,122.3333333333,367.0000000000
1987,RegionF,AITraining,1.0000000000,92.0000000000,292.8666666667,191.0000000000
1988,RegionA,RealTimeInference,4.0000000000,13.0000000000,34.1166666667,158.7500000000
1988,RegionA,BatchInference,2.0000000000,43.0000000000,139.1666666667,190.0000000000
1988,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1988,RegionB,RealTimeInference,2.0000000000,10.0000000000,54.6000000000,304.0000000000
1988,RegionB,BatchInference,1.0000000000,8.0000000000,12.1333333333,91.0000000000
1988,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1988,RegionC,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1988,RegionC,BatchInference,1.0000000000,14.0000000000,59.7333333333,256.0000000000
1988,RegionC,AITraining,1.0000000000,88.0000000000,353.4666666667,241.0000000000
1988,RegionD,RealTimeInference,3.0000000000,18.0000000000,77.1333333333,249.6666666667
1988,RegionD,BatchInference,1.0000000000,23.0000000000,106.9500000000,279.0000000000
1988,RegionD,AITraining,2.0000000000,155.0000000000,315.9333333333,124.0000000000
1988,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1988,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1988,RegionE,AITraining,1.0000000000,48.0000000000,304.0000000000,380.0000000000
1988,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1988,RegionF,BatchInference,1.0000000000,22.0000000000,26.0333333333,71.0000000000
1988,RegionF,AITraining,2.0000000000,47.0000000000,155.0666666667,197.0000000000
1989,RegionA,RealTimeInference,2.0000000000,5.0000000000,14.5833333333,196.0000000000
1989,RegionA,BatchInference,1.0000000000,14.0000000000,68.1333333333,292.0000000000
1989,RegionA,AITraining,1.0000000000,116.0000000000,607.0666666667,314.0000000000
1989,RegionB,RealTimeInference,3.0000000000,15.0000000000,42.2833333333,134.6666666667
1989,RegionB,BatchInference,1.0000000000,13.0000000000,7.5833333333,35.0000000000
1989,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1989,RegionC,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1989,RegionC,BatchInference,1.0000000000,21.0000000000,64.0500000000,183.0000000000
1989,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1989,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1989,RegionD,BatchInference,1.0000000000,17.0000000000,26.6333333333,94.0000000000
1989,RegionD,AITraining,4.0000000000,381.0000000000,1678.6166666667,272.7500000000
1989,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1989,RegionE,BatchInference,1.0000000000,23.0000000000,148.3500000000,387.0000000000
1989,RegionE,AITraining,1.0000000000,40.0000000000,70.6666666667,106.0000000000
1989,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1989,RegionF,BatchInference,1.0000000000,13.0000000000,5.6333333333,26.0000000000
1989,RegionF,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1990,RegionA,RealTimeInference,5.0000000000,23.0000000000,83.9500000000,203.6000000000
1990,RegionA,BatchInference,2.0000000000,15.0000000000,59.7500000000,274.5000000000
1990,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1990,RegionB,RealTimeInference,1.0000000000,7.0000000000,41.6500000000,357.0000000000
1990,RegionB,BatchInference,4.0000000000,61.0000000000,318.8500000000,265.2500000000
1990,RegionB,AITraining,1.0000000000,50.0000000000,152.5000000000,183.0000000000
1990,RegionC,RealTimeInference,1.0000000000,6.0000000000,15.1000000000,151.0000000000
1990,RegionC,BatchInference,3.0000000000,37.0000000000,143.3500000000,224.3333333333
1990,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1990,RegionD,RealTimeInference,1.0000000000,4.0000000000,7.0000000000,105.0000000000
1990,RegionD,BatchInference,1.0000000000,11.0000000000,64.7166666667,353.0000000000
1990,RegionD,AITraining,4.0000000000,233.0000000000,759.2833333333,166.0000000000
1990,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1990,RegionE,BatchInference,2.0000000000,35.0000000000,110.4500000000,193.0000000000
1990,RegionE,AITraining,1.0000000000,28.0000000000,62.0666666667,133.0000000000
1990,RegionF,RealTimeInference,1.0000000000,4.0000000000,23.6666666667,355.0000000000
1990,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1990,RegionF,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1991,RegionA,RealTimeInference,1.0000000000,5.0000000000,3.0833333333,37.0000000000
1991,RegionA,BatchInference,2.0000000000,24.0000000000,98.6666666667,266.0000000000
1991,RegionA,AITraining,1.0000000000,125.0000000000,708.3333333333,340.0000000000
1991,RegionB,RealTimeInference,1.0000000000,4.0000000000,6.0666666667,91.0000000000
1991,RegionB,BatchInference,3.0000000000,34.0000000000,82.7500000000,154.3333333333
1991,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1991,RegionC,RealTimeInference,1.0000000000,6.0000000000,29.6000000000,296.0000000000
1991,RegionC,BatchInference,2.0000000000,21.0000000000,120.6500000000,314.5000000000
1991,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1991,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1991,RegionD,BatchInference,2.0000000000,29.0000000000,40.5833333333,85.0000000000
1991,RegionD,AITraining,5.0000000000,392.0000000000,1255.4833333333,184.0000000000
1991,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1991,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1991,RegionE,AITraining,1.0000000000,105.0000000000,43.7500000000,25.0000000000
1991,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1991,RegionF,BatchInference,1.0000000000,5.0000000000,8.4166666667,101.0000000000
1991,RegionF,AITraining,2.0000000000,144.0000000000,910.6666666667,377.0000000000
1992,RegionA,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionB,RealTimeInference,2.0000000000,6.0000000000,15.9500000000,222.5000000000
1992,RegionB,BatchInference,2.0000000000,37.0000000000,121.9333333333,185.5000000000
1992,RegionB,AITraining,1.0000000000,31.0000000000,171.0166666667,331.0000000000
1992,RegionC,RealTimeInference,3.0000000000,13.0000000000,43.7500000000,176.3333333333
1992,RegionC,BatchInference,1.0000000000,13.0000000000,35.9666666667,166.0000000000
1992,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionD,BatchInference,1.0000000000,20.0000000000,104.0000000000,312.0000000000
1992,RegionD,AITraining,4.0000000000,172.0000000000,516.5500000000,180.7500000000
1992,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionE,AITraining,2.0000000000,113.0000000000,651.2833333333,350.0000000000
1992,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1992,RegionF,BatchInference,3.0000000000,51.0000000000,249.6500000000,272.0000000000
1992,RegionF,AITraining,1.0000000000,94.0000000000,553.0333333333,353.0000000000
1993,RegionA,RealTimeInference,4.0000000000,17.0000000000,39.4666666667,204.0000000000
1993,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1993,RegionA,AITraining,1.0000000000,49.0000000000,322.5833333333,395.0000000000
1993,RegionB,RealTimeInference,1.0000000000,3.0000000000,18.9000000000,378.0000000000
1993,RegionB,BatchInference,2.0000000000,24.0000000000,63.9000000000,147.5000000000
1993,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1993,RegionC,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1993,RegionC,BatchInference,1.0000000000,18.0000000000,12.3000000000,41.0000000000
1993,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1993,RegionD,RealTimeInference,1.0000000000,1.0000000000,3.4333333333,206.0000000000
1993,RegionD,BatchInference,1.0000000000,10.0000000000,50.3333333333,302.0000000000
1993,RegionD,AITraining,1.0000000000,98.0000000000,329.9333333333,202.0000000000
1993,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1993,RegionE,BatchInference,2.0000000000,37.0000000000,116.4000000000,198.5000000000
1993,RegionE,AITraining,1.0000000000,66.0000000000,214.5000000000,195.0000000000
1993,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1993,RegionF,BatchInference,4.0000000000,63.0000000000,213.4500000000,222.7500000000
1993,RegionF,AITraining,3.0000000000,160.0000000000,653.4333333333,220.0000000000
1994,RegionA,RealTimeInference,2.0000000000,12.0000000000,26.2166666667,139.5000000000
1994,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1994,RegionA,AITraining,1.0000000000,111.0000000000,310.8000000000,168.0000000000
1994,RegionB,RealTimeInference,3.0000000000,12.0000000000,26.3333333333,130.0000000000
1994,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1994,RegionB,AITraining,2.0000000000,138.0000000000,324.6000000000,130.0000000000
1994,RegionC,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1994,RegionC,BatchInference,3.0000000000,45.0000000000,232.1833333333,262.0000000000
1994,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1994,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1994,RegionD,BatchInference,1.0000000000,7.0000000000,4.5500000000,39.0000000000
1994,RegionD,AITraining,2.0000000000,108.0000000000,364.3000000000,180.5000000000
1994,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1994,RegionE,BatchInference,3.0000000000,47.0000000000,162.8166666667,187.6666666667
1994,RegionE,AITraining,3.0000000000,122.0000000000,204.6833333333,101.0000000000
1994,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1994,RegionF,BatchInference,1.0000000000,14.0000000000,77.7000000000,333.0000000000
1994,RegionF,AITraining,2.0000000000,61.0000000000,305.6333333333,301.0000000000
1995,RegionA,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1995,RegionA,BatchInference,1.0000000000,21.0000000000,53.9000000000,154.0000000000
1995,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1995,RegionB,RealTimeInference,1.0000000000,2.0000000000,5.7333333333,172.0000000000
1995,RegionB,BatchInference,2.0000000000,23.0000000000,65.3000000000,158.5000000000
1995,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1995,RegionC,RealTimeInference,4.0000000000,21.0000000000,101.5000000000,242.2500000000
1995,RegionC,BatchInference,1.0000000000,22.0000000000,57.9333333333,158.0000000000
1995,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1995,RegionD,RealTimeInference,1.0000000000,1.0000000000,5.5666666667,334.0000000000
1995,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1995,RegionD,AITraining,1.0000000000,33.0000000000,129.8000000000,236.0000000000
1995,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1995,RegionE,BatchInference,1.0000000000,6.0000000000,23.2000000000,232.0000000000
1995,RegionE,AITraining,2.0000000000,166.0000000000,849.1000000000,321.0000000000
1995,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1995,RegionF,BatchInference,1.0000000000,8.0000000000,25.0666666667,188.0000000000
1995,RegionF,AITraining,1.0000000000,54.0000000000,99.9000000000,111.0000000000
1996,RegionA,RealTimeInference,4.0000000000,17.0000000000,64.8000000000,241.0000000000
1996,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1996,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1996,RegionB,RealTimeInference,3.0000000000,6.0000000000,14.5166666667,260.3333333333
1996,RegionB,BatchInference,3.0000000000,41.0000000000,70.0500000000,104.6666666667
1996,RegionB,AITraining,2.0000000000,49.0000000000,35.4500000000,52.5000000000
1996,RegionC,RealTimeInference,2.0000000000,5.0000000000,6.4166666667,147.5000000000
1996,RegionC,BatchInference,2.0000000000,23.0000000000,103.1166666667,261.5000000000
1996,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1996,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1996,RegionD,BatchInference,2.0000000000,17.0000000000,35.5000000000,111.0000000000
1996,RegionD,AITraining,1.0000000000,36.0000000000,74.4000000000,124.0000000000
1996,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1996,RegionE,BatchInference,1.0000000000,15.0000000000,50.5000000000,202.0000000000
1996,RegionE,AITraining,1.0000000000,59.0000000000,99.3166666667,101.0000000000
1996,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1996,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1996,RegionF,AITraining,1.0000000000,68.0000000000,70.2666666667,62.0000000000
1997,RegionA,RealTimeInference,6.0000000000,23.0000000000,112.9833333333,281.8333333333
1997,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionB,RealTimeInference,3.0000000000,11.0000000000,45.6500000000,210.3333333333
1997,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionC,RealTimeInference,1.0000000000,7.0000000000,37.5666666667,322.0000000000
1997,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionD,AITraining,2.0000000000,161.0000000000,425.0166666667,156.5000000000
1997,RegionE,RealTimeInference,1.0000000000,6.0000000000,16.3000000000,163.0000000000
1997,RegionE,BatchInference,1.0000000000,10.0000000000,14.1666666667,85.0000000000
1997,RegionE,AITraining,1.0000000000,100.0000000000,38.3333333333,23.0000000000
1997,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1997,RegionF,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1998,RegionA,RealTimeInference,2.0000000000,4.0000000000,13.6333333333,204.5000000000
1998,RegionA,BatchInference,1.0000000000,14.0000000000,70.0000000000,300.0000000000
1998,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1998,RegionB,RealTimeInference,5.0000000000,23.0000000000,112.6166666667,297.6000000000
1998,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1998,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1998,RegionC,RealTimeInference,1.0000000000,7.0000000000,42.1166666667,361.0000000000
1998,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1998,RegionC,AITraining,2.0000000000,137.0000000000,421.8666666667,168.5000000000
1998,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1998,RegionD,BatchInference,1.0000000000,10.0000000000,62.0000000000,372.0000000000
1998,RegionD,AITraining,2.0000000000,137.0000000000,765.3666666667,310.5000000000
1998,RegionE,RealTimeInference,1.0000000000,3.0000000000,2.3500000000,47.0000000000
1998,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1998,RegionE,AITraining,3.0000000000,177.0000000000,696.9000000000,274.3333333333
1998,RegionF,RealTimeInference,1.0000000000,7.0000000000,31.3833333333,269.0000000000
1998,RegionF,BatchInference,1.0000000000,14.0000000000,59.9666666667,257.0000000000
1998,RegionF,AITraining,1.0000000000,31.0000000000,26.8666666667,52.0000000000
1999,RegionA,RealTimeInference,1.0000000000,3.0000000000,3.2500000000,65.0000000000
1999,RegionA,BatchInference,2.0000000000,15.0000000000,52.5000000000,176.0000000000
1999,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1999,RegionB,RealTimeInference,1.0000000000,6.0000000000,31.8000000000,318.0000000000
1999,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1999,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1999,RegionC,RealTimeInference,3.0000000000,14.0000000000,46.2666666667,139.0000000000
1999,RegionC,BatchInference,2.0000000000,40.0000000000,112.7333333333,164.0000000000
1999,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1999,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1999,RegionD,BatchInference,5.0000000000,65.0000000000,176.9833333333,158.8000000000
1999,RegionD,AITraining,3.0000000000,259.0000000000,682.8666666667,196.3333333333
1999,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1999,RegionE,BatchInference,1.0000000000,16.0000000000,54.9333333333,206.0000000000
1999,RegionE,AITraining,3.0000000000,162.0000000000,471.4333333333,175.0000000000
1999,RegionF,RealTimeInference,1.0000000000,2.0000000000,1.5333333333,46.0000000000
1999,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1999,RegionF,AITraining,2.0000000000,67.0000000000,154.7166666667,108.0000000000
2000,RegionA,RealTimeInference,2.0000000000,5.0000000000,21.5666666667,240.5000000000
2000,RegionA,BatchInference,1.0000000000,15.0000000000,41.2500000000,165.0000000000
2000,RegionA,AITraining,1.0000000000,21.0000000000,128.1000000000,366.0000000000
2000,RegionB,RealTimeInference,1.0000000000,3.0000000000,16.5500000000,331.0000000000
2000,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2000,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2000,RegionC,RealTimeInference,5.0000000000,24.0000000000,70.1333333333,192.0000000000
2000,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2000,RegionC,AITraining,1.0000000000,62.0000000000,144.6666666667,140.0000000000
2000,RegionD,RealTimeInference,1.0000000000,6.0000000000,39.4000000000,394.0000000000
2000,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2000,RegionD,AITraining,1.0000000000,110.0000000000,36.6666666667,20.0000000000
2000,RegionE,RealTimeInference,1.0000000000,5.0000000000,9.4166666667,113.0000000000
2000,RegionE,BatchInference,1.0000000000,7.0000000000,8.0500000000,69.0000000000
2000,RegionE,AITraining,2.0000000000,114.0000000000,123.6500000000,83.5000000000
2000,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2000,RegionF,BatchInference,1.0000000000,15.0000000000,80.2500000000,321.0000000000
2000,RegionF,AITraining,1.0000000000,48.0000000000,294.4000000000,368.0000000000
2001,RegionA,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2001,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2001,RegionA,AITraining,1.0000000000,54.0000000000,288.9000000000,321.0000000000
2001,RegionB,RealTimeInference,1.0000000000,3.0000000000,9.8500000000,197.0000000000
2001,RegionB,BatchInference,1.0000000000,17.0000000000,49.3000000000,174.0000000000
2001,RegionB,AITraining,1.0000000000,18.0000000000,90.9000000000,303.0000000000
2001,RegionC,RealTimeInference,1.0000000000,7.0000000000,21.5833333333,185.0000000000
2001,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2001,RegionC,AITraining,1.0000000000,46.0000000000,273.7000000000,357.0000000000
2001,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2001,RegionD,BatchInference,2.0000000000,23.0000000000,131.4500000000,339.0000000000
2001,RegionD,AITraining,1.0000000000,50.0000000000,190.8333333333,229.0000000000
2001,RegionE,RealTimeInference,1.0000000000,1.0000000000,3.7333333333,224.0000000000
2001,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2001,RegionE,AITraining,3.0000000000,265.0000000000,1081.6000000000,247.3333333333
2001,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2001,RegionF,BatchInference,1.0000000000,8.0000000000,39.3333333333,295.0000000000
2001,RegionF,AITraining,2.0000000000,193.0000000000,1061.6000000000,337.5000000000
2002,RegionA,RealTimeInference,4.0000000000,25.0000000000,83.3500000000,196.0000000000
