Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method,Scenario
18,RegionD,Peak,618.3400000000,482.3100000000,0.4085000000,552.5000000000,96.6980000000,2346,119.4620000000,216.1600000000,1.2800000000,276.6848000000,FIFO_latency_feasible_local_first,618.3400000000,0.4085000000,650.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,276.6848000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,95.8152000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
19,RegionD,Peak,618.7400000000,482.6200000000,0.4177000000,499.6895000000,134.6646670000,2347,79.1653333333,213.8300003333,1.2800000000,273.7024004267,FIFO_latency_feasible_local_first,618.7400000000,0.4177000000,587.8700000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,273.7024004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,45.9870995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
20,RegionD,Peak,619.1400000000,482.9300000000,0.4268000000,459.1615000000,191.2553330000,2348,59.0346666667,250.2899996667,1.2800000000,320.3711995733,FIFO_latency_feasible_local_first,619.1400000000,0.4268000000,540.1900000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,320.3711995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,138.7903004267,0.0000000000,-138.7903004267,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
21,RegionD,Peak,619.5500000000,483.2500000000,0.4354000000,433.6870000000,213.7486670000,2349,56.5013333333,270.2500003333,1.2800000000,345.9200004267,FIFO_latency_feasible_local_first,619.5500000000,0.4354000000,510.2200000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,345.9200004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,87.7669995733,0.0000000000,-87.7669995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
22,RegionD,Flat,384.8000000000,300.1400000000,0.4428000000,425.0000000000,170.3040000000,2350,119.2560000000,289.5600000000,1.2800000000,370.6368000000,FIFO_latency_feasible_local_first,384.8000000000,0.4428000000,500.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,370.6368000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,54.3632000000,0.0000000000,-54.3632000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
23,RegionD,Flat,385.0500000000,300.3400000000,0.4486000000,433.6870000000,193.3106670000,2351,127.3493333333,320.6600003333,1.2800000000,410.4448004267,FIFO_latency_feasible_local_first,385.0500000000,0.4486000000,510.2200000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,410.4448004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,23.2421995733,0.0000000000,-23.2421995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
24,RegionD,Valley,278.2700000000,217.0500000000,0.4525000000,459.1615000000,194.5666670000,2352,148.0933333333,342.6600003333,1.2800000000,438.6048004267,FIFO_latency_feasible_local_first,278.2700000000,0.4525000000,540.1900000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,438.6048004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,20.5566995733,0.0000000000,-20.5566995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
25,RegionD,Valley,278.4600000000,217.2000000000,0.4541000000,499.6895000000,190.8460000000,2353,173.6840000000,364.5300000000,1.2800000000,466.5984000000,FIFO_latency_feasible_local_first,278.4600000000,0.4541000000,587.8700000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,466.5984000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,33.0911000000,0.0000000000,-33.0911000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
26,RegionD,Valley,278.6400000000,217.3400000000,0.4534000000,552.5000000000,260.6360000000,2354,148.2840000000,408.9200000000,1.2800000000,523.4176000000,FIFO_latency_feasible_local_first,278.6400000000,0.4534000000,650.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,523.4176000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,29.0824000000,0.0000000000,-29.0824000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
27,RegionD,Valley,278.8200000000,217.4800000000,0.4505000000,613.9975000000,313.1886670000,2355,118.7313333333,431.9200003333,1.2800000000,552.8576004267,FIFO_latency_feasible_local_first,278.8200000000,0.4505000000,722.3500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,552.8576004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,61.1398995733,0.0000000000,-61.1398995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
28,RegionD,Valley,279.0000000000,217.6200000000,0.4456000000,680.0000000000,370.5356670000,2356,69.8043333333,440.3400003333,1.2800000000,563.6352004267,FIFO_latency_feasible_local_first,279.0000000000,0.4456000000,800.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,563.6352004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,116.3647995733,0.0000000000,-116.3647995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
29,RegionD,Valley,279.1800000000,217.7600000000,0.4391000000,746.0025000000,409.8326670000,2357,59.3873333333,469.2200003333,1.2800000000,600.6016004267,FIFO_latency_feasible_local_first,279.1800000000,0.4391000000,877.6500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,600.6016004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,145.4008995733,0.0000000000,-145.4008995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
30,RegionD,Valley,279.3600000000,217.9000000000,0.4315000000,807.5000000000,393.3286670000,2358,81.4413333333,474.7700003333,1.2800000000,607.7056004267,FIFO_latency_feasible_local_first,279.3600000000,0.4315000000,950.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,607.7056004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,19.7943995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
31,RegionD,Flat,430.0600000000,335.4500000000,0.4233000000,860.3105000000,361.8916670000,2359,93.1183333333,455.0100003333,1.2800000000,582.4128004267,FIFO_latency_feasible_local_first,430.0600000000,0.4233000000,1012.1300000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,582.4128004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,97.8976995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
32,RegionD,Flat,430.3300000000,335.6600000000,0.4150000000,900.8385000000,370.0646670000,2360,107.6453333333,477.7100003333,1.2800000000,611.4688004267,FIFO_latency_feasible_local_first,430.3300000000,0.4150000000,1059.8100000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,611.4688004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,109.3696995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
33,RegionD,Flat,430.6000000000,335.8700000000,0.4074000000,926.3130000000,337.6033330000,2361,95.3066666667,432.9099996667,1.2800000000,554.1247995733,FIFO_latency_feasible_local_first,430.6000000000,0.4074000000,1089.7800000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,554.1247995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,192.1882004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
34,RegionD,Flat,430.8600000000,336.0700000000,0.4008000000,935.0000000000,330.0793330000,2362,60.7506666667,390.8299996667,1.2800000000,500.2623995733,FIFO_latency_feasible_local_first,430.8600000000,0.4008000000,1100.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,500.2623995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,254.7376004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
35,RegionD,Flat,431.1200000000,336.2700000000,0.3959000000,926.3130000000,318.4793330000,2363,59.3506666667,377.8299996667,1.2800000000,483.6223995733,FIFO_latency_feasible_local_first,431.1200000000,0.3959000000,1089.7800000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,483.6223995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,262.6906004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
36,RegionD,Flat,431.3800000000,336.4800000000,0.3930000000,900.8385000000,330.9233330000,2364,25.4066666667,356.3299996667,1.2800000000,456.1023995733,FIFO_latency_feasible_local_first,431.3800000000,0.3930000000,1059.8100000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,456.1023995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,264.7361004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
37,RegionD,Flat,431.6400000000,336.6800000000,0.3923000000,860.3105000000,302.1026670000,2365,29.6293333333,331.7320003333,1.2800000000,424.6169604267,FIFO_latency_feasible_local_first,431.6400000000,0.3923000000,1012.1300000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,424.6169604267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,255.6935395733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
38,RegionD,Flat,431.8900000000,336.8700000000,0.3938000000,807.5000000000,272.7020000000,2366,48.0300000000,320.7320000000,1.2800000000,410.5369600000,FIFO_latency_feasible_local_first,431.8900000000,0.3938000000,950.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,410.5369600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,216.9630400000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
39,RegionD,Flat,432.1300000000,337.0600000000,0.3976000000,746.0025000000,217.2416670000,2367,68.3873333333,285.6290003333,1.2800000000,365.6051204267,FIFO_latency_feasible_local_first,432.1300000000,0.3976000000,877.6500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,365.6051204267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,200.3973795733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
40,RegionD,Flat,432.3700000000,337.2500000000,0.4033000000,680.0000000000,164.3106670000,2368,102.6033333333,266.9140003333,1.2800000000,341.6499204267,FIFO_latency_feasible_local_first,432.3700000000,0.4033000000,800.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,341.6499204267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,158.3500795733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
41,RegionD,Peak,627.2800000000,489.2800000000,0.4107000000,613.9975000000,147.2470000000,2369,100.9730000000,248.2200000000,1.2800000000,317.7216000000,FIFO_latency_feasible_local_first,627.2800000000,0.4107000000,722.3500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,317.7216000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,116.2759000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
42,RegionD,Peak,627.6200000000,489.5400000000,0.4192000000,552.5000000000,141.3440000000,2370,83.3160000000,224.6600000000,1.2800000000,287.5648000000,FIFO_latency_feasible_local_first,627.6200000000,0.4192000000,650.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,287.5648000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,84.9352000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
43,RegionD,Peak,627.9500000000,489.8000000000,0.4282000000,499.6895000000,160.7856670000,2371,97.2343333333,258.0200003333,1.2800000000,330.2656004267,FIFO_latency_feasible_local_first,627.9500000000,0.4282000000,587.8700000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,330.2656004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,169.4238995733,0.0000000000,-169.4238995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
44,RegionD,Peak,628.2600000000,490.0400000000,0.4373000000,459.1615000000,144.4313330000,2372,93.5286666667,237.9599996667,1.2800000000,304.5887995733,FIFO_latency_feasible_local_first,628.2600000000,0.4373000000,540.1900000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,304.5887995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,154.5727004267,0.0000000000,-154.5727004267,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
45,RegionD,Peak,628.5700000000,490.2800000000,0.4457000000,433.6870000000,166.7270000000,2373,97.8030000000,264.5300000000,1.2800000000,338.5984000000,FIFO_latency_feasible_local_first,628.5700000000,0.4457000000,510.2200000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,338.5984000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,95.0886000000,0.0000000000,-95.0886000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
46,RegionD,Flat,390.3300000000,304.4600000000,0.4530000000,425.0000000000,168.4690000000,2374,105.5610000000,274.0300000000,1.2800000000,350.7584000000,FIFO_latency_feasible_local_first,390.3300000000,0.4530000000,500.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,350.7584000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,74.2416000000,0.0000000000,-74.2416000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
47,RegionD,Flat,390.5100000000,304.6000000000,0.4586000000,433.6870000000,228.9546670000,2375,84.8653333333,313.8200003333,1.2800000000,401.6896004267,FIFO_latency_feasible_local_first,390.5100000000,0.4586000000,510.2200000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,401.6896004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,31.9973995733,0.0000000000,-31.9973995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
48,RegionD,Valley,282.1600000000,220.0800000000,0.4623000000,459.1615000000,306.7546670000,2376,53.8053333333,360.5600003333,1.2800000000,461.5168004267,FIFO_latency_feasible_local_first,282.1600000000,0.4623000000,540.1900000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,459.1615000000,0.0000000000,0.0000000000,2.3553004267,2.3553004267,0.0000000000,0.0000000000,2.3553004267,0,1,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
49,RegionD,Valley,282.2800000000,220.1800000000,0.4637000000,499.6895000000,329.9646670000,2377,45.8753333333,375.8400003333,1.2800000000,481.0752004267,FIFO_latency_feasible_local_first,282.2800000000,0.4637000000,587.8700000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,481.0752004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,18.6142995733,0.0000000000,-18.6142995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
50,RegionD,Valley,282.4000000000,220.2700000000,0.4629000000,552.5000000000,348.9473330000,2378,60.7526666667,409.6999996667,1.2800000000,524.4159995733,FIFO_latency_feasible_local_first,282.4000000000,0.4629000000,650.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,524.4159995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,28.0840004267,0.0000000000,-28.0840004267,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
51,RegionD,Valley,282.5100000000,220.3600000000,0.4598000000,613.9975000000,373.8270000000,2379,81.0630000000,454.8900000000,1.2800000000,582.2592000000,FIFO_latency_feasible_local_first,282.5100000000,0.4598000000,722.3500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,582.2592000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,31.7383000000,0.0000000000,-31.7383000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
52,RegionD,Valley,282.6200000000,220.4400000000,0.4547000000,680.0000000000,401.4206670000,2380,62.3693333333,463.7900003333,1.2800000000,593.6512004267,FIFO_latency_feasible_local_first,282.6200000000,0.4547000000,800.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,593.6512004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,86.3487995733,0.0000000000,-86.3487995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
53,RegionD,Valley,282.7200000000,220.5200000000,0.4479000000,746.0025000000,402.6560000000,2381,71.0640000000,473.7200000000,1.2800000000,606.3616000000,FIFO_latency_feasible_local_first,282.7200000000,0.4479000000,877.6500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,606.3616000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,139.6409000000,0.0000000000,-139.6409000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
54,RegionD,Valley,282.8200000000,220.6000000000,0.4400000000,807.5000000000,364.5540000000,2382,79.2360000000,443.7900000000,1.2800000000,568.0512000000,FIFO_latency_feasible_local_first,282.8200000000,0.4400000000,950.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,568.0512000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,59.4488000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
55,RegionD,Flat,435.2400000000,339.4900000000,0.4315000000,860.3105000000,367.4760000000,2383,95.5740000000,463.0500000000,1.2800000000,592.7040000000,FIFO_latency_feasible_local_first,435.2400000000,0.4315000000,1012.1300000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,592.7040000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,87.6065000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
56,RegionD,Flat,435.3700000000,339.5900000000,0.4230000000,900.8385000000,382.3576670000,2384,73.4623333333,455.8200003333,1.2800000000,583.4496004267,FIFO_latency_feasible_local_first,435.3700000000,0.4230000000,1059.8100000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,583.4496004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,137.3888995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
57,RegionD,Flat,435.5000000000,339.6900000000,0.4151000000,926.3130000000,376.2626670000,2385,50.3673333333,426.6300003333,1.2800000000,546.0864004267,FIFO_latency_feasible_local_first,435.5000000000,0.4151000000,1089.7800000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,546.0864004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,200.2265995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
58,RegionD,Flat,435.6100000000,339.7800000000,0.4083000000,935.0000000000,345.5260000000,2386,53.9040000000,399.4300000000,1.2800000000,511.2704000000,FIFO_latency_feasible_local_first,435.6100000000,0.4083000000,1100.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,511.2704000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,243.7296000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
59,RegionD,Flat,435.7200000000,339.8600000000,0.4031000000,926.3130000000,284.6873330000,2387,66.7626666667,351.4499996667,1.2800000000,449.8559995733,FIFO_latency_feasible_local_first,435.7200000000,0.4031000000,1089.7800000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,449.8559995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,296.4570004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
60,RegionD,Flat,435.8200000000,339.9400000000,0.3998000000,900.8385000000,288.3400000000,2388,53.7200000000,342.0600000000,1.2800000000,437.8368000000,FIFO_latency_feasible_local_first,435.8200000000,0.3998000000,1059.8100000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,437.8368000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,283.0017000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
61,RegionD,Flat,435.9000000000,340.0000000000,0.3988000000,860.3105000000,276.7423330000,2389,56.9986666667,333.7409996667,1.2800000000,427.1884795733,FIFO_latency_feasible_local_first,435.9000000000,0.3988000000,1012.1300000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,427.1884795733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,253.1220204267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
62,RegionD,Flat,435.9800000000,340.0600000000,0.4000000000,807.5000000000,220.5786670000,2390,102.9233333333,323.5020003333,1.2800000000,414.0825604267,FIFO_latency_feasible_local_first,435.9800000000,0.4000000000,950.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,414.0825604267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,213.4174395733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
63,RegionD,Flat,436.0500000000,340.1200000000,0.4034000000,746.0025000000,163.7426670000,2391,111.9363333333,275.6790003333,1.2800000000,352.8691204267,FIFO_latency_feasible_local_first,436.0500000000,0.4034000000,877.6500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,352.8691204267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,213.1333795733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
64,RegionD,Flat,436.1200000000,340.1700000000,0.4088000000,680.0000000000,135.0896670000,2392,126.0603333333,261.1500003333,1.2800000000,334.2720004267,FIFO_latency_feasible_local_first,436.1200000000,0.4088000000,800.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,334.2720004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,165.7279995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
65,RegionD,Peak,632.4500000000,493.3100000000,0.4158000000,613.9975000000,162.8473330000,2393,88.5926666667,251.4399996667,1.2800000000,321.8431995733,FIFO_latency_feasible_local_first,632.4500000000,0.4158000000,722.3500000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,321.8431995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,112.1543004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
66,RegionD,Peak,632.5100000000,493.3600000000,0.4239000000,552.5000000000,152.2986670000,2394,97.8413333333,250.1400003333,1.2800000000,320.1792004267,FIFO_latency_feasible_local_first,632.5100000000,0.4239000000,650.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,320.1792004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,52.3207995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
67,RegionD,Peak,632.5600000000,493.4000000000,0.4326000000,499.6895000000,135.8153330000,2395,103.9846666667,239.7999996667,1.2800000000,306.9439995733,FIFO_latency_feasible_local_first,632.5600000000,0.4326000000,587.8700000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,306.9439995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,12.7455004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
68,RegionD,Peak,632.6000000000,493.4300000000,0.4413000000,459.1615000000,149.0523330000,2396,105.8876666667,254.9399996667,1.2800000000,326.3231995733,FIFO_latency_feasible_local_first,632.6000000000,0.4413000000,540.1900000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,326.3231995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,132.8383004267,0.0000000000,-132.8383004267,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
69,RegionD,Peak,632.6200000000,493.4400000000,0.4493000000,433.6870000000,170.2683330000,2397,85.4816666667,255.7499996667,1.2800000000,327.3599995733,FIFO_latency_feasible_local_first,632.6200000000,0.4493000000,510.2200000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,327.3599995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,106.3270004267,0.0000000000,-106.3270004267,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
70,RegionD,Flat,392.6700000000,306.2800000000,0.4562000000,425.0000000000,192.1226670000,2398,98.3973333333,290.5200003333,1.2800000000,371.8656004267,FIFO_latency_feasible_local_first,392.6700000000,0.4562000000,500.0000000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,371.8656004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,53.1343995733,0.0000000000,-53.1343995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
71,RegionD,Flat,392.6700000000,306.2800000000,0.4615000000,433.6870000000,238.0086670000,2399,74.4413333333,312.4500003333,1.2800000000,399.9360004267,FIFO_latency_feasible_local_first,392.6700000000,0.4615000000,510.2200000000,1.0000000000,1.0000000000,0.8500000000,0.0000000000,0.0000000000,405.0000000000,399.9360004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,33.7509995733,0.0000000000,-33.7509995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,renewable_low_empirical
