TaskID,TaskType,ArrivalHour,OldRegion,NewRegion,OldStartMinute,NewStartMinute,OldLatency_ms,NewLatency_ms,OldMarginalCost_CNY,NewMarginalCost_CNY,OldMarginalCarbon_tCO2,NewMarginalCarbon_tCO2,ObjectiveGain
32503,AITraining,2251,RegionD,RegionE,135060,135060,5.0,22.0,49846.560631476495,43018.08579993495,44.73759812271935,22.883367333363342,92.54993515563223
48791,AITraining,2254,RegionD,RegionF,135240,135360,5.0,25.0,27607.73795833383,22148.420219178013,39.40945715204506,24.139818623977153,64.40408785142742
20459,AITraining,2251,RegionB,RegionB,135060,135960,5.0,5.0,65581.56446386212,54868.12214393388,49.29289343991893,43.31340864006778,21.13138151933279
15935,AITraining,2252,RegionD,RegionE,135120,135120,5.0,22.0,32899.46849286566,28392.696799934893,28.947688106732212,14.806357333339909,59.94620711983333
47077,AITraining,2251,RegionA,RegionC,135060,136080,5.0,15.0,64255.16160012022,45966.08511988341,44.04856319971994,35.2432127998285,38.13599807980253
41003,AITraining,2255,RegionA,RegionA,135300,136020,5.0,5.0,34060.44491979031,46789.2741600244,44.386088400103695,37.67993639981864,3.2957787609061313
11173,AITraining,2255,RegionD,RegionF,135300,135360,5.0,25.0,16578.032981286335,13436.86172156673,23.969090218695346,14.749975071974024,38.79714651327156
34563,AITraining,2255,RegionD,RegionF,135300,135360,5.0,25.0,16781.911381243088,13019.273529605747,23.19130077874004,14.299846431996503,37.79589568878649
10904,AITraining,2251,RegionD,RegionE,135060,135060,5.0,22.0,24292.073813372972,20964.276666613412,18.60673877333221,9.517236666669248,38.95941890674475
48211,AITraining,2255,RegionF,RegionF,135300,135360,5.0,5.0,12337.961709656023,10697.360774381332,11.717002727974801,11.74470904798531,0.3611958505576567
407,AITraining,2254,RegionD,RegionF,135240,135240,5.0,25.0,13188.792319979859,12172.720384003997,18.474311680024865,11.3472163199682,28.570848376202527
26047,AITraining,2250,RegionF,RegionE,135000,135000,5.0,18.0,18709.461454888457,17493.965599992873,8.618118400037432,7.177901333332467,6.755849455048775
14857,BatchInference,2255,RegionA,RegionC,135300,135300,5.0,15.0,8996.954849961889,8558.20220395757,12.202370550027732,11.065516199964005,4.856352546259231
20072,AITraining,2254,RegionB,RegionC,135240,135240,5.0,14.0,14849.555327949593,14739.562291214128,16.405022879929145,15.902692751975819,2.0133815485487645
36099,AITraining,2250,RegionD,RegionE,135000,135000,5.0,22.0,14030.74150400276,12108.639999994262,10.622222335984556,5.433328000003712,22.162070847931886
44228,BatchInference,2250,RegionD,RegionE,135000,135000,5.0,22.0,8379.674687997313,7231.7279999985185,6.644332799994853,3.3985743750037045,13.641620387963385
26535,AITraining,2255,RegionD,RegionF,135300,135300,5.0,25.0,7092.919773845673,6546.461075207265,10.451844437340089,6.420036943993014,15.673878005360045
16998,AITraining,2251,RegionD,RegionE,135060,135060,5.0,22.0,13607.524761615468,11743.388799965383,9.511171413313692,4.865197333329843,20.16733628158549
8883,BatchInference,2255,RegionB,RegionC,135300,135300,5.0,14.0,6856.87230002198,6806.069839973012,9.03654450001834,8.759595999975208,1.0395464602214943
25306,BatchInference,2251,RegionA,RegionC,135060,135240,5.0,15.0,11005.74648000056,6927.844351989157,9.219347999977764,8.524719999972541,4.021974128032291
25801,AITraining,2255,RegionD,RegionF,135300,135300,5.0,25.0,6595.402410645962,6087.271882688612,9.483892053347127,5.825689813323506,14.189366154718503
20782,AITraining,2253,RegionD,RegionE,135180,135180,5.0,22.0,8469.18451199684,7309.0271999934685,9.330130944028124,4.772352000010323,18.440081088074578
3312,AITraining,2252,RegionA,RegionC,135120,135300,5.0,15.0,22595.707511947698,11572.011859145592,14.110003439945306,13.288426272010842,11.48417232453997
36978,AITraining,2250,RegionD,RegionE,135000,135000,5.0,22.0,12590.493695933534,10865.646000065748,8.499363839932625,4.34808000000744,18.05122305556853
47672,BatchInference,2253,RegionD,RegionF,135180,135180,5.0,25.0,4365.061119994595,4028.7892499944114,5.386185600007593,3.3081150499902208,8.153416570069677
25410,AITraining,2252,RegionF,RegionE,135120,135240,5.0,18.0,9633.446756213561,5586.565600024583,4.507727840028239,3.8744346666846354,3.750579182896729
13178,AITraining,2251,RegionC,RegionC,135060,135480,5.0,5.0,15480.427140790573,7823.6445615055445,10.443405023961878,10.62790292793342,0.6187909633988653
24440,AITraining,2253,RegionA,RegionC,135180,135240,5.0,15.0,11887.338960035333,8601.418560013715,9.6651431999614,8.869072319964838,5.436443920007861
41188,AITraining,2253,RegionD,RegionF,135180,135240,5.0,25.0,7414.624938683176,4795.752325339006,6.015589034686191,3.7451426239776002,10.495383589511864
30140,AITraining,2250,RegionF,RegionE,135000,135000,5.0,18.0,7672.772801019398,7174.25313337734,3.446810480002344,2.8709040000043617,2.5966869209673185
44158,BatchInference,2250,RegionA,RegionC,135000,135000,5.0,15.0,9019.39628250718,8579.545398971328,5.499535274964288,4.987148879978983,2.349038963477067
43325,BatchInference,2250,RegionA,RegionC,135000,135000,5.0,15.0,8987.319967508498,8549.026100973717,5.459742224961342,4.951059119980549,2.3326337864579543
33722,BatchInference,2250,RegionA,RegionC,135000,135000,5.0,15.0,7487.2408500108295,7122.119279983299,5.440859999976647,4.933962299977401,2.25203737002451
32404,AITraining,2253,RegionC,RegionC,135180,135240,5.0,5.0,10181.733839989163,7426.621468827296,7.236265151955181,7.3320570239557155,1.471944883159729
3279,BatchInference,2254,RegionA,RegionC,135240,135240,5.0,15.0,4578.471540015755,4355.197752006054,4.98787199999473,4.523203919984059,1.9402261080523857
13846,BatchInference,2252,RegionF,RegionE,135120,135120,5.0,18.0,3402.421439987666,3181.4024999889953,1.838690759998574,1.5313199999989848,1.145221979997027
26828,BatchInference,2250,RegionA,RegionC,135000,135000,5.0,15.0,6483.753540020559,6167.561135974626,3.9029660999702203,3.5392777199898457,1.62787592396743
32305,BatchInference,2254,RegionA,RegionB,135240,135240,5.0,12.0,3306.854362493309,3169.070325003957,4.1546418750018885,3.8867343750028365,1.104414037485558
17324,BatchInference,2255,RegionA,RegionB,135300,135300,5.0,12.0,2759.015924984068,2644.0587000086907,3.6861277500086,3.4484737500096894,0.9605732249710215
3381,BatchInference,2250,RegionD,RegionF,135000,135000,5.0,25.0,2770.2460799992537,2556.849195828773,2.1875989333314796,1.3435679250011618,3.287566750825084
11290,BatchInference,2253,RegionB,RegionC,135180,135180,5.0,14.0,3110.90503500307,3087.861665000246,3.184706700002977,3.0870703499974015,0.28424127002512556
9834,AITraining,2253,RegionD,RegionE,135180,135180,5.0,22.0,4734.10928640852,4085.619199973345,3.3848866133422595,1.7314093333307028,6.998455206481404
39718,BatchInference,2254,RegionA,RegionB,135240,135240,5.0,12.0,2765.0967300012703,2649.876074992929,3.2224005000022595,3.0145400999915437,0.8416622550512045
10705,BatchInference,2250,RegionA,RegionC,135000,135000,5.0,15.0,4743.048960008487,4511.741363984471,2.8707938999789704,2.6033092799909294,1.1563160759761804
7229,BatchInference,2252,RegionA,RegionC,135120,135120,5.0,15.0,3503.289509998902,3332.446907995851,2.957597999996013,2.6820796799901085,1.1104229820266713
36061,BatchInference,2251,RegionD,RegionF,135060,135060,5.0,25.0,2440.0819200038018,2252.1176699972307,1.8511103999996996,1.1368659000024928,2.743292249995397
9819,AITraining,2253,RegionA,RegionC,135180,135240,5.0,15.0,7268.6082239969155,4289.848128044861,4.581852479989728,4.216520447976093,3.3978642240066
48796,BatchInference,2255,RegionA,RegionC,135300,135300,5.0,15.0,2577.6095399972473,2451.9086519871353,2.924910000012731,2.6524483199932227,0.9672226080881448
8679,BatchInference,2254,RegionB,RegionC,135240,135240,5.0,14.0,2450.6711999879453,2432.522412009565,2.477198699980288,2.4013821599854954,0.11216494795755061
10413,BatchInference,2251,RegionD,RegionF,135060,135060,5.0,25.0,1886.347306669593,1741.0383433311658,1.426309546666351,0.8759731866687307,2.0453827366622406
20584,BatchInference,2251,RegionA,RegionC,135060,135060,5.0,15.0,2985.862500005281,2840.255969998386,2.0378681999870336,1.8480435599940839,0.7584000899786929
1864,AITraining,2253,RegionD,RegionE,135180,135180,5.0,22.0,1822.9284864035367,1573.2191999897361,1.3033932800037553,0.6667009999991592,2.5380344064321845
1377,BatchInference,2255,RegionA,RegionC,135300,135300,5.0,15.0,998.5780350008969,949.885026994611,1.0411479000022303,0.9441642599926885,0.23004506804445324
21164,BatchInference,2253,RegionD,RegionF,135180,135180,5.0,25.0,622.9552640007138,574.9683699993566,0.5856512000020594,0.3596817799985538,0.6513545740153801
26012,BatchInference,2252,RegionD,RegionE,135120,135120,5.0,22.0,206.50905600106717,178.22024999913992,0.1450342399997753,0.07419749999962733,0.05624576600251907
10522,AITraining,2261,RegionD,RegionE,135660,135900,5.0,22.0,65325.86741756745,62953.29040020464,71.36357990402668,34.41700000000768,146.10272863343877
38459,AITraining,2259,RegionD,RegionF,135540,135540,5.0,25.0,50200.8658942611,46333.12379286521,65.55949670407735,40.26729563998042,104.67742235778357
26646,AITraining,2258,RegionD,RegionF,135480,135960,5.0,25.0,29970.894711275367,42397.12919262782,48.22598997336352,25.8809933652883,69.41152261761508
3976,AITraining,2257,RegionD,RegionF,135420,135960,5.0,25.0,29071.764479881887,41107.02268806891,47.44656384001603,25.11323907993995,68.85710083211731
43492,AITraining,2258,RegionD,RegionF,135480,135960,5.0,25.0,27805.51645850854,39334.29234139404,44.93868373338271,24.035437493271747,64.54503574422503
43666,AITraining,2256,RegionB,RegionC,135360,136080,12.0,15.0,46340.9503202298,70369.03249597528,65.39447880018203,54.15153855964329,10.214318786409422
47551,AITraining,2261,RegionD,RegionF,135660,135900,5.0,25.0,28563.586184502125,31604.36513759595,34.291713365332036,19.52862608536499,52.08011150010768
18352,AITraining,2261,RegionF,RegionE,135660,135780,5.0,18.0,24462.42382086172,28014.63280004277,20.025912703974523,15.991639999971017,10.530297836832972
47191,AITraining,2260,RegionD,RegionF,135600,135600,5.0,25.0,25776.925354589846,23791.067818693293,31.776221866703036,19.517603840021046,50.69131630929115
35679,AITraining,2260,RegionD,RegionF,135600,135900,5.0,25.0,22781.604386072828,27898.906051196325,30.863501994660638,17.23464235735664,44.57036621742584
24305,AITraining,2257,RegionD,RegionF,135420,135840,5.0,25.0,19726.342826601267,26586.3764266622,30.192827733316225,16.46802226665137,41.41272159993183
1398,AITraining,2259,RegionD,RegionE,135540,135840,5.0,22.0,18391.482026602986,24361.423666703635,29.680583680067333,13.75783333329912,52.8883197469722
24266,AITraining,2261,RegionD,RegionE,135660,135840,5.0,22.0,18481.15309226098,21034.44353336389,24.72535483727737,11.873446666636811,45.83221824145933
48560,AITraining,2259,RegionB,RegionC,135540,136080,5.0,14.0,26293.71132015727,39981.481439895244,36.18000647985304,30.65626943984942,0.2378660402764865
39187,AITraining,2261,RegionD,RegionF,135660,135780,5.0,25.0,16859.136,20278.41715198474,22.259220479947327,13.105424640024639,31.07574220770603
1049,AITraining,2256,RegionA,RegionB,135360,135660,5.0,12.0,19240.408439781902,18397.457100203246,27.989478000116126,24.967938599826216,8.32410894073827
31730,AITraining,2259,RegionD,RegionF,135540,135540,5.0,25.0,9653.50399994552,8909.740880021578,15.638937600046628,9.604857600008023,24.566483120078374
2101,AITraining,2258,RegionD,RegionF,135480,135540,5.0,25.0,9927.089493281053,10031.565238695228,15.271773866670694,9.22948285332847,22.85125497462139
3885,AITraining,2256,RegionD,RegionE,135360,135780,5.0,22.0,6794.728789307023,8992.942933348195,11.204405930692705,5.278037333333851,14.92358824539425
35113,BatchInference,2257,RegionA,RegionC,135420,135480,5.0,15.0,7298.014949953371,7548.021319928313,10.311193125020928,9.223387549983935,3.068553430173033
22564,BatchInference,2256,RegionA,RegionB,135360,135360,5.0,12.0,7091.837144954091,6796.3394250427955,10.175584500031597,9.519132150004076,2.816307120021385
32470,BatchInference,2258,RegionA,RegionB,135480,135480,5.0,12.0,7632.786734964588,7314.781140048313,9.734543550030965,9.10615769997126,2.726548995155106
526,BatchInference,2257,RegionA,RegionB,135420,135420,12.0,5.0,6907.662989956634,6619.854600047395,9.851139000019234,9.215583299999025,2.9350311899900703
24405,BatchInference,2260,RegionD,RegionE,135600,135780,5.0,22.0,3137.02630398798,3839.1398750067024,4.567218559999092,2.1962124999966695,5.814663168990968
40170,BatchInference,2258,RegionA,RegionB,135480,135480,5.0,12.0,5052.616717477386,4842.10287003196,6.280978275016835,5.875565849985754,1.7271635475697487
39324,BatchInference,2257,RegionA,RegionB,135420,135420,5.0,12.0,3542.009129971199,3394.44468002912,5.140644299996333,4.80925170002671,1.3681348498205672
48927,BatchInference,2258,RegionA,RegionB,135480,135480,5.0,12.0,2499.387929997335,2395.264950013332,3.593725200009683,3.361725899999258,0.9271201800257014
19593,BatchInference,2257,RegionA,RegionB,135420,135420,5.0,12.0,2457.681479985975,2355.2802000167876,3.5273232000053762,3.299756399999906,0.9076684799910648
43092,AITraining,2261,RegionD,RegionE,135660,135780,5.0,22.0,2151.7021866748337,2854.1858333382993,3.4123861333314567,1.674633333333816,4.184427553327097
34051,BatchInference,2261,RegionA,RegionB,135660,135660,5.0,12.0,2859.8062499818952,2740.639050020278,3.0618000000049506,2.8642409999921075,0.8044032000129899
40771,BatchInference,2257,RegionD,RegionE,135420,135540,5.0,22.0,1218.3664639962317,1050.5005000084932,2.006475519996748,1.0071687500064146,2.1049480439490713
21045,AITraining,2256,RegionD,RegionF,135360,135360,5.0,25.0,1214.3165439950465,1120.75376561516,2.002208768004994,1.229942167990759,2.664005178436825
6628,BatchInference,2258,RegionD,RegionF,135480,135540,5.0,25.0,724.1548799949289,668.0606400024626,1.1780659200020311,0.7138720800004902,0.7118495999986312
38544,BatchInference,2261,RegionA,RegionC,135660,135660,5.0,15.0,1182.592372487686,1124.9318629860502,1.642583250009009,1.4895956900083784,0.5224432495041578
10247,AITraining,2264,RegionD,RegionE,135840,136140,5.0,22.0,39836.45941756745,34296.80720016956,37.709758464106315,18.60956400003779,77.07570207367199
42239,AITraining,2263,RegionD,RegionF,135780,136140,5.0,25.0,32278.98135894318,31234.490811724532,30.892219050706508,18.188425903985,46.13003380077134
37753,AITraining,2263,RegionE,RegionE,135780,135840,5.0,5.0,26638.826500036055,26626.073500056867,15.000050000007832,14.758770000016227,0.07787299994561181
37860,AITraining,2265,RegionF,RegionE,135900,136200,5.0,18.0,27480.52876588432,30892.42173334728,16.896197178659506,14.258615333353465,2.3887090804278728
46949,AITraining,2267,RegionD,RegionE,136020,136800,5.0,22.0,26855.080686962225,14975.0585333318,24.53251003729729,14.437428666683559,40.23127563608534
40300,AITraining,2263,RegionF,RegionF,135780,135840,5.0,5.0,21886.790126956857,21876.389267175626,13.862870250680627,13.632170517337533,0.033199793153599444
33029,AITraining,2266,RegionD,RegionF,135960,135960,5.0,25.0,20676.13777925148,19083.46460164184,18.965495807962863,11.649065855980272,30.53938498554001
38230,AITraining,2265,RegionD,RegionF,135900,136140,5.0,25.0,20473.734758420418,21283.035513597966,18.911133695987658,11.634435455976876,24.3786762048656
24310,AITraining,2265,RegionD,RegionF,135900,136140,5.0,25.0,16322.07742293396,15035.91398029786,15.31869457068639,9.116792197294052,22.178783602872116
4978,AITraining,2263,RegionA,RegionC,135780,135840,5.0,15.0,28259.616923877096,26868.668411153532,24.322054679914533,21.596650768063412,11.28660816012804
11925,AITraining,2264,RegionB,RegionB,135840,135900,5.0,5.0,20542.674600022252,20532.92673599596,16.773750000052946,16.48545696000832,0.26292002420478866
38572,AITraining,2265,RegionD,RegionE,135900,136320,5.0,22.0,11379.367253323198,13011.674666644192,10.589764266662302,5.534806666671785,12.001162986641084
1108,BatchInference,2266,RegionA,RegionC,135960,136020,5.0,15.0,12218.07906001747,11616.67361800878,9.880942499945247,8.944703679944256,3.3154457220126474
15073,BatchInference,2263,RegionA,RegionC,135780,136020,5.0,15.0,11667.531599977265,11131.979760011247,9.732905999960417,8.536937599945585,1.5876254400253487
9000,BatchInference,2266,RegionA,RegionB,135960,136080,5.0,12.0,11092.050900018588,11053.608299969585,8.96993999995033,8.395285499966304,0.43206059998512103
10872,BatchInference,2262,RegionD,RegionF,135720,135780,5.0,25.0,5339.436799993515,5277.980300005488,5.54662400000263,3.3425765000034153,7.672396499984885
9599,AITraining,2262,RegionD,RegionE,135720,136140,5.0,22.0,8366.538751988603,8883.811200013384,8.505999360001088,4.2102560000039375,10.08631699196382
47272,BatchInference,2266,RegionD,RegionF,135960,136200,5.0,25.0,4884.52268801102,5374.108674333148,4.4802933333233526,2.8036774000021336,2.312386913629414
47698,BatchInference,2267,RegionD,RegionE,136020,136320,5.0,22.0,4208.226048006088,4874.046749988251,3.843647999990441,2.060280000002578,1.7010412979692866
42551,BatchInference,2263,RegionA,RegionB,135780,135780,5.0,12.0,7068.310649985891,6773.764860009662,5.999090399967148,5.6118779999952935,1.7383953898636442
3754,AITraining,2264,RegionD,RegionE,135840,135960,5.0,22.0,4646.476390384555,4006.1527999944988,4.485238784026355,2.208699999995065,7.678686726515213
19986,BatchInference,2262,RegionF,RegionE,135720,135780,5.0,18.0,2434.160739997294,2456.093750002561,1.703397025000037,1.3904687499993997,0.1295550899972806
9370,BatchInference,2262,RegionD,RegionF,135720,135780,5.0,25.0,2194.6695679950567,2429.6673530022254,2.635233279992361,1.584204349999167,2.766702934965606
44608,BatchInference,2263,RegionD,RegionF,135780,135780,5.0,25.0,2364.868351997674,2182.679911998434,2.2934374400048405,1.408869420002952,3.418290520006795
6638,BatchInference,2264,RegionA,RegionC,135840,135840,5.0,15.0,3226.994842498477,3069.60624299417,2.7062417249776267,2.454036750000171,1.021240999414129
31482,BatchInference,2264,RegionD,RegionF,135840,135840,5.0,25.0,1378.5629439955653,1272.344292993292,1.334474240008276,0.8196897499980079,1.8640916110433459
45140,BatchInference,2267,RegionD,RegionE,136020,136020,5.0,22.0,1052.0055466651916,907.8933333326131,0.9685845333343605,0.4954166666708204,1.7788836799867385
16949,BatchInference,2263,RegionF,RegionE,135780,135780,5.0,18.0,968.5684633344105,905.647666667588,0.6154817933341574,0.5124583333331714,0.27808797000410035
16688,BatchInference,2262,RegionB,RegionC,135720,135720,5.0,14.0,1100.0137500071667,1091.8720999823324,1.474852500000634,1.4297030000179074,0.056489649955740795
25740,BatchInference,2264,RegionA,RegionB,135840,135840,5.0,12.0,1398.2725799933542,1339.9992000025045,1.1855105999901026,1.1090214000017478,0.2592301799442689
17784,AITraining,2266,RegionD,RegionE,135960,135960,5.0,22.0,558.9140480030776,482.35366666584747,0.5219737599990332,0.26693333333184915,0.8401820880059663
12371,AITraining,2269,RegionB,RegionC,136140,137400,5.0,14.0,72564.67706388362,63464.84174870471,51.41647691985035,48.164948784240494,3.176175857618375
11403,AITraining,2272,RegionE,RegionE,136320,137040,5.0,5.0,35616.64999999048,17764.416666640318,15.408333333343194,16.482666666645684,2.7549000001401964
45105,AITraining,2271,RegionD,RegionF,136260,136800,5.0,25.0,38136.102912092545,17456.56534082072,28.04546764797466,18.663452639957317,49.780669603341195
16194,AITraining,2272,RegionF,RegionE,136320,136320,5.0,18.0,25030.045985828256,23404.119300050894,12.55988039201132,10.463046666676782,9.778184253782179
25978,AITraining,2271,RegionD,RegionF,136260,136260,5.0,25.0,27475.599906204174,25359.065766369422,20.403882666627226,12.531510623997239,33.28627297702137
9570,AITraining,2273,RegionB,RegionC,136380,136740,5.0,14.0,49370.94633586301,26344.27242230401,27.967114080056536,29.85413395215171,9.999226425178279
28240,AITraining,2272,RegionD,RegionE,136320,136320,5.0,22.0,25907.11480328636,22358.07359993979,18.436915199989823,9.431616000013673,39.26224600325118
7989,AITraining,2269,RegionA,RegionB,136140,136140,5.0,12.0,29975.57452812195,28726.714367926063,24.0447743997745,22.492961280010174,7.351112639253188
828,AITraining,2270,RegionD,RegionF,136200,136260,5.0,25.0,12818.643353641894,11825.6060159468,11.696837973268705,7.246236629343708,17.583645380061753
18657,AITraining,2268,RegionD,RegionF,136080,136260,5.0,25.0,11137.187839988708,10264.493567953492,10.147594239950179,6.290421760010336,13.29114419179458
1995,BatchInference,2269,RegionB,RegionC,136140,136140,5.0,14.0,13604.140979973188,13503.317479967456,9.290152124991263,9.005036129947987,1.1251449801788311
40955,BatchInference,2272,RegionD,RegionE,136320,136380,5.0,22.0,8803.717120026082,7831.636999977316,6.2474086400005335,3.2546250000057313,11.77039468002798
42047,BatchInference,2272,RegionA,RegionC,136320,136320,5.0,15.0,14020.7858550115,13337.059127985432,8.791124400031395,7.971342300007837,3.8290701271203034
25032,AITraining,2268,RegionD,RegionF,136080,136260,5.0,25.0,8613.335040005208,7938.3940799715,7.843860479973257,4.873934880019431,9.546723359849015
39708,BatchInference,2271,RegionD,RegionF,136260,136260,5.0,25.0,6299.22764801547,5813.976433992202,4.768162559983466,2.928366000000187,7.539782453956384
21200,AITraining,2270,RegionB,RegionC,136200,136200,5.0,14.0,15527.35396799805,15412.240972790049,10.866623039931739,10.53276940792999,1.337703523215005
6405,BatchInference,2270,RegionD,RegionF,136200,136260,5.0,25.0,5610.445013349534,5468.791661664289,4.282609066656573,2.6727763833303,5.376813251657001
6779,BatchInference,2271,RegionD,RegionF,136260,136260,5.0,25.0,3882.517504009903,3583.43403199507,2.916679679991387,1.7913096000009907,4.497723791976419
9829,BatchInference,2271,RegionD,RegionF,136260,136260,5.0,25.0,3225.604096008212,2977.1206226573186,2.7531140266532024,1.6906913100040044,4.195442673281018
29214,AITraining,2273,RegionF,RegionE,136380,136380,5.0,18.0,5111.388303990934,4779.324000003934,2.2289414399794634,1.8567999999941096,1.6185900639284156
15956,BatchInference,2273,RegionD,RegionE,136380,136380,5.0,22.0,3458.3450026747887,2984.5787291558227,2.3113237333349828,1.1823987499998694,4.72786870685942
41628,BatchInference,2271,RegionB,RegionC,136260,136260,5.0,14.0,4699.782359992164,4664.950527988963,3.0188843999981327,2.92609679999257,0.27702223202545184
18731,BatchInference,2270,RegionD,RegionF,136200,136200,5.0,25.0,2628.7180800075535,2426.2232399996597,2.0037887999955566,1.2306681000002575,2.993027639989089
14825,BatchInference,2268,RegionA,RegionC,136080,136080,5.0,15.0,3145.9380749933207,2992.5325989973735,2.5376431499944188,2.301082839985604,0.9545642160312067
33125,BatchInference,2272,RegionA,RegionC,136320,136320,5.0,15.0,4037.4674999976532,3840.576799997678,2.5787610000157204,2.3383202999948205,1.0134785000835755
39784,BatchInference,2269,RegionA,RegionB,136140,136140,5.0,12.0,3071.304000012875,2943.3455999922753,2.4632639999769164,2.304288000001107,0.6588623999238372
49255,AITraining,2270,RegionA,RegionB,136200,136200,5.0,12.0,4390.914528007888,4207.995792010524,3.5255563199786017,3.298220639968373,0.9872614560382793
40118,BatchInference,2270,RegionA,RegionB,136200,136200,5.0,12.0,2503.276649992147,2398.9907700018425,2.028661199996926,1.8977570999818274,0.5229022800506993
39501,BatchInference,2270,RegionA,RegionB,136200,136200,5.0,12.0,2919.1196700001415,2797.5006899967325,1.9725246000027075,1.8452870999958169,0.52556898003097
41568,BatchInference,2272,RegionA,RegionB,136320,136320,5.0,12.0,2465.600939981151,2362.8904199879294,1.9341580500143327,1.8092843999814914,0.49720512012458684
40423,BatchInference,2272,RegionD,RegionF,136320,136320,5.0,25.0,1514.5105066720248,1397.8410786660268,1.1141717333295382,0.6842201200002465,1.5353892146564991
43024,BatchInference,2273,RegionA,RegionC,136380,136380,5.0,15.0,2723.1573599905814,2590.359911993371,1.5656382000114606,1.419749520010593,0.569292168000679
49125,AITraining,2269,RegionD,RegionE,136140,136200,5.0,22.0,1567.0637226775884,1351.7184333433631,1.4238989653375,0.7296749999979738,1.832917150692329
892,BatchInference,2271,RegionA,RegionB,136260,136260,5.0,12.0,2146.685399998203,2057.247359996354,1.4305932000047596,1.3383134999973982,0.3535568400312954
41856,AITraining,2273,RegionB,RegionC,136380,136380,5.0,14.0,3508.0007040044147,3482.0076095920444,1.9690444799971776,1.9084524160138667,0.13731335034561276
32670,BatchInference,2272,RegionD,RegionF,136320,136320,5.0,25.0,737.9509760035725,681.102015998836,0.5868665599979723,0.3603694850014811,0.6622597599907016
10265,BatchInference,2268,RegionA,RegionB,136080,136080,5.0,12.0,470.6307899956755,451.0239299952938,0.37844415000323134,0.35403479999901727,0.012244260017238329
21226,AITraining,2275,RegionA,RegionA,136500,137460,5.0,5.0,132717.47544026465,125554.41676818348,110.27849975956423,96.4571731198617,48.04836523089136
15886,AITraining,2277,RegionF,RegionF,136620,136800,5.0,5.0,53457.14744176219,41037.199408852604,44.0751904879332,43.753344039874335,11.007333825145054
146,AITraining,2276,RegionD,RegionF,136560,137040,5.0,25.0,52148.56765440903,39003.302231963906,53.653788672040314,31.261318224004732,95.16741121458747
19429,AITraining,2277,RegionB,RegionB,136620,137460,5.0,5.0,66831.65596799742,74011.52923216879,66.97425528010211,57.36357287971817,18.662856337364417
44048,AITraining,2278,RegionD,RegionD,136680,136980,5.0,5.0,30747.80351145225,25197.545608519293,40.81096977066377,39.86820846937469,4.821303108089239
43895,AITraining,2279,RegionF,RegionF,136740,136800,5.0,5.0,23987.091268869153,22000.18846082041,23.79022826391929,23.749592327966997,1.2494465518579005
25900,AITraining,2276,RegionE,RegionE,136560,136620,5.0,5.0,31677.97039987319,27300.01439994648,19.126730000032214,19.292294000019204,2.8156999999787473
47465,AITraining,2276,RegionD,RegionE,136560,136560,5.0,22.0,41875.77139210053,36139.28399988413,36.05022720009238,18.438840000039637,75.82983619242735
10540,AITraining,2279,RegionF,RegionF,136740,136800,5.0,5.0,20577.313379241463,19151.069241601046,20.673600511934104,20.59425091194418,0.843642537600104
47964,AITraining,2279,RegionD,RegionD,136740,136920,5.0,5.0,22136.99174394722,20735.22585596924,33.380966399940846,32.5835980800027,1.8912391677305607
30514,AITraining,2275,RegionF,RegionE,136500,136500,5.0,18.0,38926.514374459446,36397.93839986566,18.980960767988716,15.806600000061461,14.97444304630281
43640,AITraining,2274,RegionA,RegionC,136440,136920,5.0,15.0,55239.593472238106,24442.721920026434,34.91353151995992,32.71753459204869,32.29303526385658
33308,AITraining,2277,RegionF,RegionE,136620,136620,5.0,18.0,19204.704288068573,17957.174399963023,13.151290943989924,10.951512000020877,9.813629663981729
39169,AITraining,2276,RegionD,RegionF,136560,136560,5.0,25.0,20685.778534405945,19092.31904165356,20.80909107202459,12.781288127956199,33.38613526902594
44285,AITraining,2279,RegionD,RegionD,136740,136800,5.0,5.0,14202.23999995041,12790.036479938508,20.792012799959632,20.7946751999408,0.5015539200872183
49271,AITraining,2276,RegionD,RegionD,136560,136800,5.0,5.0,18517.154133335116,12127.813973300936,19.42504106667487,19.492898133313634,2.5179118934791234
18559,AITraining,2278,RegionD,RegionE,136680,137100,5.0,22.0,13533.895065591432,13650.358799971642,19.17854515197552,9.04472400000226,33.81327687351285
36203,AITraining,2275,RegionD,RegionE,136500,136620,5.0,22.0,19858.924475785258,12700.383199958085,16.575242240044986,8.683012000006796,36.62747023597994
9479,AITraining,2277,RegionD,RegionE,136620,136680,5.0,22.0,17855.537698160173,10798.263466596232,14.288289792008328,7.40977066665073,33.37782273299434
27099,AITraining,2278,RegionD,RegionD,136680,136800,5.0,5.0,11475.768661360169,8697.227946606446,14.018805760018529,14.163858773286641,0.39832866168127623
27147,AITraining,2274,RegionE,RegionE,136440,136500,5.0,5.0,14533.781399933949,13139.96039994657,6.692922000012732,6.797817000015869,0.07424099997483324
31017,AITraining,2276,RegionE,RegionE,136560,136680,5.0,5.0,15368.841799968202,9530.814799943939,6.359444000037707,6.551323999985107,3.119020879401333
46449,BatchInference,2275,RegionB,RegionC,136500,136680,5.0,14.0,13020.251399979252,8545.06487998249,10.490688000013552,10.373846400015726,2.126952919988071
47676,AITraining,2274,RegionD,RegionE,136440,136440,5.0,22.0,15818.921984038569,13651.8751999259,10.784743424016959,5.516996000015183,22.95284448011978
