WindowID,Method,Seed,TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,LatestFinishHour
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26237,BatchInference,RegionF,RegionF,2353,141180,141421,241,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26242,RealTimeInference,RegionC,RegionC,2353,141180,141310,130,4,20,2356
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26302,RealTimeInference,RegionC,RegionC,2370,142200,142400,200,3,20,2374
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26313,BatchInference,RegionC,RegionC,2360,141600,141837,237,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26316,BatchInference,RegionF,RegionF,2351,141060,141327,267,21,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26320,RealTimeInference,RegionB,RegionB,2356,141360,141619,259,3,20,2361
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26369,BatchInference,RegionA,RegionC,2334,140040,140101,61,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26377,BatchInference,RegionB,RegionB,2376,142560,142946,386,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26438,RealTimeInference,RegionB,RegionB,2345,140700,140993,293,2,20,2350
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26447,BatchInference,RegionF,RegionF,2364,141840,141991,151,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26569,RealTimeInference,RegionB,RegionB,2384,143040,143106,66,5,20,2386
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26584,AITraining,RegionF,RegionF,2380,142920,142984,64,125,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26590,AITraining,RegionF,RegionF,2385,143100,143395,295,27,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26658,RealTimeInference,RegionA,RegionA,2354,141240,141493,253,6,20,2359
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26684,AITraining,RegionB,RegionB,2340,140400,140600,200,23,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26754,AITraining,RegionF,RegionF,2369,142440,142776,336,101,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26779,RealTimeInference,RegionB,RegionB,2384,143040,143145,105,2,20,2386
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26783,BatchInference,RegionA,RegionB,2377,142620,142758,138,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26788,BatchInference,RegionF,RegionF,2386,143160,143477,317,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26836,RealTimeInference,RegionA,RegionA,2396,143760,144032,272,7,20,2401
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26852,RealTimeInference,RegionC,RegionC,2349,140940,141163,223,2,20,2353
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26856,AITraining,RegionD,RegionF,2371,142380,142665,285,65,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,26930,RealTimeInference,RegionB,RegionB,2364,141840,141962,122,1,20,2367
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27016,BatchInference,RegionD,RegionE,2378,142680,142751,71,23,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27030,AITraining,RegionF,RegionF,2374,142440,142495,55,54,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27065,BatchInference,RegionA,RegionC,2343,140580,140632,52,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27082,AITraining,RegionF,RegionF,2359,141600,141840,240,78,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27109,AITraining,RegionF,RegionE,2384,144000,144300,300,99,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27287,BatchInference,RegionA,RegionA,2340,140400,140706,306,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27293,AITraining,RegionF,RegionE,2388,144040,144360,320,50,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27301,BatchInference,RegionA,RegionC,2392,143520,143712,192,5,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27404,AITraining,RegionF,RegionE,2337,140220,140361,141,94,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27485,RealTimeInference,RegionA,RegionA,2393,143580,143726,146,5,20,2396
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27487,RealTimeInference,RegionB,RegionB,2355,141300,141579,279,2,20,2360
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27509,AITraining,RegionF,RegionF,2377,142620,143011,391,113,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27547,BatchInference,RegionD,RegionF,2397,143820,143878,58,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27576,BatchInference,RegionA,RegionC,2347,140820,141195,375,5,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27589,RealTimeInference,RegionA,RegionA,2329,139740,140136,396,1,20,2336
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27636,RealTimeInference,RegionA,RegionA,2388,143280,143534,254,7,20,2393
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27637,AITraining,RegionD,RegionE,2391,143460,143491,31,50,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27713,AITraining,RegionF,RegionF,2387,143220,143312,92,87,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27716,RealTimeInference,RegionB,RegionB,2345,140700,140849,149,3,20,2348
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27744,AITraining,RegionE,RegionE,2374,142440,142689,249,87,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27752,RealTimeInference,RegionD,RegionD,2358,141480,141531,51,4,20,2359
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27851,AITraining,RegionA,RegionC,2370,142440,142666,226,74,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27875,BatchInference,RegionD,RegionF,2334,140040,140292,252,8,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27919,BatchInference,RegionB,RegionB,2339,140340,140491,151,11,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,27964,AITraining,RegionD,RegionE,2396,143760,144145,385,25,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28097,RealTimeInference,RegionB,RegionB,2354,141240,141390,150,7,20,2357
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28123,AITraining,RegionD,RegionF,2385,143100,143287,187,30,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28150,BatchInference,RegionD,RegionF,2347,140820,141104,284,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28161,BatchInference,RegionB,RegionC,2381,142860,143113,253,4,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28165,BatchInference,RegionE,RegionE,2387,143220,143245,25,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28255,RealTimeInference,RegionB,RegionB,2367,142020,142248,228,4,20,2371
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28324,BatchInference,RegionA,RegionB,2375,142500,142736,236,20,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28375,RealTimeInference,RegionC,RegionC,2356,141360,141497,137,2,20,2359
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28388,AITraining,RegionF,RegionE,2385,144000,144288,288,85,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28392,RealTimeInference,RegionB,RegionB,2372,142320,142705,385,6,20,2379
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28433,RealTimeInference,RegionC,RegionC,2333,139980,140170,190,1,20,2337
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28488,BatchInference,RegionA,RegionC,2392,143520,143559,39,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28562,AITraining,RegionD,RegionF,2355,141720,142054,334,48,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28656,RealTimeInference,RegionC,RegionC,2396,143760,143840,80,4,20,2398
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28664,AITraining,RegionF,RegionF,2393,143580,143955,375,96,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28667,RealTimeInference,RegionB,RegionB,2380,142800,142872,72,6,20,2382
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28692,RealTimeInference,RegionA,RegionA,2388,143280,143538,258,3,20,2393
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28751,BatchInference,RegionB,RegionB,2359,141540,141551,11,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28753,AITraining,RegionE,RegionE,2396,143760,143865,105,74,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28777,RealTimeInference,RegionA,RegionA,2344,140640,140911,271,7,20,2349
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28923,BatchInference,RegionC,RegionC,2392,143520,143631,111,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28952,RealTimeInference,RegionC,RegionC,2387,143220,143343,123,7,20,2390
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28986,RealTimeInference,RegionA,RegionA,2331,139860,140208,348,3,20,2337
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28993,AITraining,RegionC,RegionC,2364,141840,141972,132,109,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,28999,BatchInference,RegionA,RegionB,2332,139920,140130,210,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29009,AITraining,RegionE,RegionE,2337,140220,140492,272,17,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29054,BatchInference,RegionC,RegionC,2372,142320,142426,106,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29096,RealTimeInference,RegionC,RegionC,2358,141480,141673,193,6,20,2362
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29128,BatchInference,RegionD,RegionD,2352,141120,141488,368,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29139,BatchInference,RegionB,RegionB,2330,139800,140079,279,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29141,BatchInference,RegionD,RegionF,2350,141000,141072,72,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29188,AITraining,RegionF,RegionF,2372,142380,142587,207,27,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29239,RealTimeInference,RegionB,RegionB,2386,143160,143401,241,2,20,2391
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29243,AITraining,RegionD,RegionF,2343,140580,140817,237,83,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29275,BatchInference,RegionA,RegionC,2374,142440,142530,90,8,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29291,AITraining,RegionE,RegionE,2340,140400,140666,266,63,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29306,BatchInference,RegionE,RegionE,2387,143220,143256,36,20,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29364,AITraining,RegionE,RegionE,2390,143460,143537,77,111,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29402,BatchInference,RegionC,RegionC,2384,143040,143228,188,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29406,AITraining,RegionB,RegionC,2375,142500,142515,15,80,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29425,AITraining,RegionF,RegionF,2378,142680,142913,233,98,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29525,RealTimeInference,RegionA,RegionA,2349,140940,141295,355,4,20,2355
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29527,RealTimeInference,RegionB,RegionB,2346,140760,141006,246,1,20,2351
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29589,RealTimeInference,RegionE,RegionE,2377,142620,142681,61,5,20,2379
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29611,RealTimeInference,RegionA,RegionA,2338,140280,140446,166,7,20,2341
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29651,RealTimeInference,RegionB,RegionB,2382,142920,143204,284,7,20,2387
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29678,BatchInference,RegionC,RegionC,2360,141600,141654,54,6,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29716,BatchInference,RegionB,RegionB,2351,141060,141083,23,4,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29746,AITraining,RegionF,RegionE,2369,142140,142361,221,20,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29758,RealTimeInference,RegionC,RegionC,2380,142800,143169,369,7,20,2387
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29763,RealTimeInference,RegionB,RegionB,2355,141300,141664,364,3,20,2362
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29772,RealTimeInference,RegionC,RegionC,2348,140880,141148,268,1,20,2353
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29773,RealTimeInference,RegionA,RegionA,2387,143220,143327,107,6,20,2389
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29779,BatchInference,RegionF,RegionF,2376,142560,142896,336,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29785,BatchInference,RegionE,RegionE,2377,142620,142952,332,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29787,BatchInference,RegionA,RegionC,2397,143820,144070,250,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29792,BatchInference,RegionF,RegionF,2343,140580,140912,332,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29793,AITraining,RegionB,RegionC,2348,141000,141130,130,68,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29812,RealTimeInference,RegionE,RegionE,2360,141600,141648,48,1,20,2361
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29846,AITraining,RegionC,RegionC,2340,140400,140730,330,29,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29857,BatchInference,RegionE,RegionE,2346,140760,140903,143,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29940,AITraining,RegionD,RegionE,2371,142260,142351,91,37,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29945,BatchInference,RegionB,RegionB,2357,141420,141786,366,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,29967,AITraining,RegionE,RegionE,2350,141000,141136,136,124,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30025,RealTimeInference,RegionB,RegionB,2343,140580,140972,392,4,20,2350
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30111,RealTimeInference,RegionB,RegionB,2360,141600,141645,45,2,20,2361
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30124,AITraining,RegionE,RegionE,2354,141240,141515,275,96,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30149,RealTimeInference,RegionA,RegionA,2351,141060,141287,227,4,20,2355
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30177,BatchInference,RegionD,RegionF,2363,141780,142010,230,5,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30183,RealTimeInference,RegionB,RegionB,2375,142500,142704,204,2,20,2379
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30199,BatchInference,RegionF,RegionF,2390,143400,143774,374,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30207,AITraining,RegionD,RegionD,2380,142800,142893,93,33,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30238,RealTimeInference,RegionD,RegionD,2379,142740,143031,291,6,20,2384
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30265,RealTimeInference,RegionA,RegionA,2340,140400,140432,32,2,20,2341
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30444,AITraining,RegionD,RegionF,2375,142560,142609,49,41,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30449,AITraining,RegionB,RegionC,2398,143880,143896,16,44,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30452,AITraining,RegionE,RegionE,2391,143580,143778,198,55,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30532,AITraining,RegionE,RegionE,2369,142140,142209,69,71,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30583,AITraining,RegionE,RegionE,2387,143220,143454,234,121,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30610,RealTimeInference,RegionB,RegionB,2398,143880,144041,161,7,20,2401
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30708,RealTimeInference,RegionB,RegionB,2379,142740,143124,384,1,20,2386
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30715,BatchInference,RegionD,RegionD,2396,143760,144079,319,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30778,BatchInference,RegionB,RegionB,2339,140340,140514,174,5,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30877,AITraining,RegionD,RegionE,2369,142140,142189,49,111,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30900,AITraining,RegionF,RegionF,2383,142980,143111,131,36,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,30966,RealTimeInference,RegionC,RegionC,2368,142080,142186,106,3,20,2370
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31011,AITraining,RegionF,RegionF,2391,143460,143581,121,58,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31067,BatchInference,RegionB,RegionC,2372,142320,142586,266,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31076,AITraining,RegionE,RegionE,2394,143640,144022,382,67,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31178,RealTimeInference,RegionA,RegionA,2329,139740,140027,287,4,20,2334
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31191,AITraining,RegionD,RegionF,2382,142920,143075,155,65,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31195,AITraining,RegionF,RegionF,2358,141480,141689,209,37,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31225,BatchInference,RegionB,RegionB,2332,139920,140048,128,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31331,BatchInference,RegionC,RegionC,2379,142740,142825,85,5,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31339,RealTimeInference,RegionC,RegionC,2339,140340,140411,71,7,20,2341
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31347,AITraining,RegionF,RegionF,2340,140400,140657,257,56,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31366,AITraining,RegionF,RegionE,2333,140100,140263,163,64,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31390,AITraining,RegionE,RegionE,2360,141600,141796,196,109,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31395,BatchInference,RegionB,RegionC,2363,141780,142080,300,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31449,RealTimeInference,RegionB,RegionB,2356,141360,141628,268,2,20,2361
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31450,AITraining,RegionE,RegionE,2337,140220,140597,377,69,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31480,AITraining,RegionD,RegionD,2381,143160,143461,301,84,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31492,RealTimeInference,RegionA,RegionA,2375,142500,142858,358,4,20,2381
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31511,BatchInference,RegionF,RegionF,2335,140100,140336,236,21,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31539,AITraining,RegionD,RegionD,2379,142740,142817,77,103,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31576,BatchInference,RegionF,RegionF,2360,141600,141710,110,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31579,AITraining,RegionD,RegionE,2328,140100,140442,342,49,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31600,RealTimeInference,RegionB,RegionB,2376,142560,142863,303,3,20,2382
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31617,RealTimeInference,RegionA,RegionA,2371,142260,142362,102,7,20,2373
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31620,AITraining,RegionE,RegionE,2328,139680,139727,47,37,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31637,AITraining,RegionD,RegionE,2350,141000,141049,49,39,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31680,RealTimeInference,RegionC,RegionC,2342,140520,140917,397,3,20,2349
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31688,BatchInference,RegionF,RegionF,2391,143460,143578,118,21,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31709,AITraining,RegionD,RegionF,2387,143220,143368,148,44,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31710,AITraining,RegionD,RegionF,2377,142920,143034,114,64,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31748,RealTimeInference,RegionA,RegionA,2393,143580,143912,332,4,20,2399
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31767,BatchInference,RegionA,RegionC,2346,140760,140878,118,18,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31788,AITraining,RegionD,RegionD,2379,142740,143089,349,81,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31816,AITraining,RegionD,RegionF,2358,141540,141559,19,94,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31882,BatchInference,RegionC,RegionC,2366,141960,142016,56,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31902,RealTimeInference,RegionB,RegionB,2353,141180,141360,180,3,20,2356
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31907,BatchInference,RegionB,RegionB,2341,140460,140681,221,6,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31953,BatchInference,RegionB,RegionB,2387,143220,143529,309,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,31955,BatchInference,RegionD,RegionF,2385,143160,143327,167,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32037,AITraining,RegionD,RegionF,2355,141480,141518,38,45,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32093,AITraining,RegionE,RegionE,2351,141060,141366,306,93,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32107,RealTimeInference,RegionC,RegionC,2384,143040,143225,185,3,20,2388
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32162,RealTimeInference,RegionA,RegionA,2389,143340,143455,115,2,20,2391
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32172,AITraining,RegionE,RegionE,2340,140400,140497,97,112,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32175,RealTimeInference,RegionA,RegionA,2332,139920,140011,91,6,20,2334
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32240,RealTimeInference,RegionA,RegionA,2352,141120,141449,329,2,20,2358
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32241,AITraining,RegionD,RegionF,2395,143700,143714,14,112,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32261,AITraining,RegionD,RegionD,2354,141240,141315,75,114,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32277,RealTimeInference,RegionC,RegionC,2328,139680,139899,219,7,20,2332
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32333,AITraining,RegionD,RegionE,2328,139680,139873,193,56,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32420,BatchInference,RegionD,RegionF,2388,143280,143623,343,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32440,BatchInference,RegionD,RegionE,2328,139680,139845,165,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32451,AITraining,RegionD,RegionE,2348,140880,140908,28,26,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32461,RealTimeInference,RegionC,RegionC,2360,141600,141903,303,3,20,2366
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32465,RealTimeInference,RegionB,RegionB,2386,143160,143304,144,6,20,2389
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32510,BatchInference,RegionB,RegionB,2340,140400,140478,78,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32652,RealTimeInference,RegionD,RegionD,2337,140220,140469,249,5,20,2342
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32656,AITraining,RegionE,RegionE,2387,143220,143558,338,76,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32694,BatchInference,RegionB,RegionB,2333,139980,140316,336,10,80,2406
