WindowID,Method,Seed,TaskID,TaskType,DelaySensitivity,SourceRegion,ExecutionRegion,ArrivalHour,EarliestStartHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,NetworkLatency_ms,LatestFinishHour,DecisionBlock
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36110,BatchInference,Medium,RegionA,RegionB,1477,1477,88620,88776,156,19,80.0,12.0,2406,246
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36111,RealTimeInference,High,RegionA,RegionA,2180,2180,130800,130926,126,4,20.0,5.0,2183,363
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36112,AITraining,Low,RegionD,RegionF,1497,1497,90060,90179,119,24,150.0,25.0,2406,249
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36113,AITraining,Low,RegionE,RegionE,430,430,25800,25925,125,32,150.0,5.0,2406,71
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36114,AITraining,Low,RegionE,RegionE,1060,1060,63600,63637,37,91,150.0,5.0,2406,176
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36115,RealTimeInference,High,RegionC,RegionC,0,0,0,34,34,2,20.0,5.0,1,0
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36116,AITraining,Low,RegionA,RegionA,739,739,45300,45516,216,106,150.0,5.0,2406,123
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36117,BatchInference,Medium,RegionA,RegionC,1139,1139,68340,68729,389,20,80.0,15.0,2406,189
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36118,BatchInference,Medium,RegionB,RegionB,1853,1853,111180,111251,71,6,80.0,5.0,2406,308
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36119,BatchInference,Medium,RegionC,RegionC,1528,1528,91680,91776,96,4,80.0,5.0,2406,254
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36120,BatchInference,Medium,RegionD,RegionD,1429,1429,85740,85757,17,9,80.0,5.0,2406,238
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36121,AITraining,Low,RegionF,RegionF,615,615,37440,37820,380,77,150.0,5.0,2406,102
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36122,BatchInference,Medium,RegionF,RegionF,72,72,4320,4505,185,7,80.0,5.0,2406,12
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36123,BatchInference,Medium,RegionA,RegionB,1758,1758,105480,105806,326,8,80.0,12.0,2406,293
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36124,RealTimeInference,High,RegionA,RegionA,929,929,55740,56023,283,2,20.0,5.0,934,154
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36125,BatchInference,Medium,RegionB,RegionC,944,944,56640,56798,158,11,80.0,14.0,2406,157
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36126,BatchInference,Medium,RegionC,RegionC,1181,1181,70860,70960,100,10,80.0,5.0,2406,196
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36127,RealTimeInference,High,RegionC,RegionC,1530,1530,91800,92133,333,7,20.0,5.0,1536,255
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36128,RealTimeInference,High,RegionC,RegionC,2029,2029,121740,121838,98,4,20.0,5.0,2031,338
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36129,RealTimeInference,High,RegionF,RegionF,740,740,44400,44726,326,7,20.0,5.0,746,123
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36130,RealTimeInference,High,RegionA,RegionA,1196,1196,71760,72136,376,4,20.0,5.0,1203,199
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36131,BatchInference,Medium,RegionB,RegionC,999,999,59940,60334,394,22,80.0,14.0,2406,166
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36132,RealTimeInference,High,RegionB,RegionB,2044,2044,122640,122941,301,5,20.0,5.0,2050,340
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36133,RealTimeInference,High,RegionB,RegionB,237,237,14220,14417,197,2,20.0,5.0,241,39
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36134,AITraining,Low,RegionF,RegionF,1346,1346,80760,80963,203,119,150.0,5.0,2406,224
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36135,AITraining,Low,RegionF,RegionF,844,844,50640,50851,211,58,150.0,5.0,2406,140
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36136,RealTimeInference,High,RegionA,RegionA,1053,1053,63180,63410,230,3,20.0,5.0,1057,175
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36137,RealTimeInference,High,RegionA,RegionA,2208,2208,132480,132805,325,2,20.0,5.0,2214,368
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36138,BatchInference,Medium,RegionB,RegionC,888,888,53280,53386,106,7,80.0,14.0,2406,148
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36139,RealTimeInference,High,RegionB,RegionB,981,981,58860,59257,397,7,20.0,5.0,988,163
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36140,RealTimeInference,High,RegionC,RegionC,203,203,12180,12277,97,1,20.0,5.0,205,33
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36141,RealTimeInference,High,RegionC,RegionC,1653,1653,99180,99324,144,6,20.0,5.0,1656,275
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36142,BatchInference,Medium,RegionF,RegionF,1309,1309,78540,78810,270,17,80.0,5.0,2406,218
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36143,BatchInference,Medium,RegionA,RegionA,1152,1152,69120,69376,256,17,80.0,5.0,2406,192
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36144,BatchInference,Medium,RegionB,RegionB,1082,1082,64920,65013,93,5,80.0,5.0,2406,180
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36145,AITraining,Low,RegionD,RegionE,1192,1192,71640,71740,100,27,150.0,22.0,2406,198
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36146,AITraining,Low,RegionE,RegionE,819,819,49140,49335,195,22,150.0,5.0,2406,136
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36147,BatchInference,Medium,RegionD,RegionD,1611,1611,96660,96882,222,10,80.0,5.0,2406,268
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36148,BatchInference,Medium,RegionF,RegionF,933,933,55980,56137,157,19,80.0,5.0,2406,155
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36149,BatchInference,Medium,RegionA,RegionC,588,588,35280,35329,49,21,80.0,15.0,2406,98
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36150,RealTimeInference,High,RegionA,RegionA,1638,1638,98280,98397,117,7,20.0,5.0,1640,273
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36151,RealTimeInference,High,RegionA,RegionA,2131,2131,127860,127987,127,2,20.0,5.0,2134,355
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36152,RealTimeInference,High,RegionB,RegionB,1220,1220,73200,73293,93,2,20.0,5.0,1222,203
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36153,RealTimeInference,High,RegionB,RegionB,683,683,40980,41019,39,6,20.0,5.0,684,113
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36154,AITraining,Low,RegionF,RegionF,1868,1868,112080,112111,31,72,150.0,5.0,2406,311
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36155,BatchInference,Medium,RegionF,RegionF,15,15,900,1018,118,23,80.0,5.0,2406,2
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36156,AITraining,Low,RegionC,RegionC,867,867,52020,52034,14,58,150.0,5.0,2406,144
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36157,AITraining,Low,RegionD,RegionF,2396,2396,143880,143927,47,86,150.0,25.0,2406,399
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36158,RealTimeInference,High,RegionB,RegionB,1091,1091,65460,65554,94,1,20.0,5.0,1093,181
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36159,AITraining,Low,RegionE,RegionE,1602,1602,96120,96254,134,76,150.0,5.0,2406,267
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36160,BatchInference,Medium,RegionD,RegionF,1947,1947,116940,117308,368,15,80.0,25.0,2406,324
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,36161,AITraining,Low,RegionF,RegionE,804,804,49020,49376,356,127,150.0,18.0,2406,134
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36162,BatchInference,Medium,RegionA,RegionB,896,896,53760,53919,159,16,80.0,12.0,2406,149
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36163,AITraining,Low,RegionD,RegionF,1376,1376,82620,82774,154,111,150.0,25.0,2406,229
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36164,BatchInference,Medium,RegionB,RegionC,671,671,40260,40514,254,8,80.0,14.0,2406,111
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36165,RealTimeInference,High,RegionB,RegionB,1329,1329,79740,79910,170,4,20.0,5.0,1332,221
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36166,BatchInference,Medium,RegionD,RegionD,612,612,36720,36900,180,4,80.0,5.0,2406,102
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36167,AITraining,Low,RegionF,RegionF,1707,1707,102420,102721,301,59,150.0,5.0,2406,284
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36168,RealTimeInference,High,RegionE,RegionE,1694,1694,101640,101944,304,7,20.0,5.0,1700,282
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36169,BatchInference,Medium,RegionA,RegionA,332,332,19920,19950,30,7,80.0,5.0,2406,55
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36170,AITraining,Low,RegionD,RegionD,2206,2206,132600,132878,278,102,150.0,5.0,2406,367
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36171,AITraining,Low,RegionD,RegionF,647,647,38820,38941,121,34,150.0,25.0,2406,107
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36172,BatchInference,Medium,RegionC,RegionC,1956,1956,117360,117425,65,5,80.0,5.0,2406,326
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36173,RealTimeInference,High,RegionC,RegionC,367,367,22020,22139,119,1,20.0,5.0,369,61
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36174,RealTimeInference,High,RegionC,RegionC,1765,1765,105900,106041,141,6,20.0,5.0,1768,294
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36175,RealTimeInference,High,RegionA,RegionA,2388,2388,143280,143364,84,5,20.0,5.0,2390,398
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36176,RealTimeInference,High,RegionA,RegionA,1689,1689,101340,101402,62,4,20.0,5.0,1691,281
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36177,BatchInference,Medium,RegionB,RegionB,1799,1799,107940,108287,347,10,80.0,5.0,2406,299
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36178,RealTimeInference,High,RegionB,RegionB,763,763,45780,46163,383,2,20.0,5.0,770,127
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36179,RealTimeInference,High,RegionB,RegionB,492,492,29520,29811,291,7,20.0,5.0,497,82
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36180,AITraining,Low,RegionF,RegionF,1874,1874,112440,112688,248,18,150.0,5.0,2406,312
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36181,AITraining,Low,RegionF,RegionF,1834,1834,110040,110255,215,32,150.0,5.0,2406,305
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36182,BatchInference,Medium,RegionA,RegionB,1134,1134,68040,68423,383,4,80.0,12.0,2406,189
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36183,RealTimeInference,High,RegionA,RegionA,1222,1222,73320,73396,76,1,20.0,5.0,1224,203
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36184,BatchInference,Medium,RegionB,RegionB,1992,1992,119520,119615,95,16,80.0,5.0,2406,332
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36185,BatchInference,Medium,RegionC,RegionC,730,730,43800,43839,39,12,80.0,5.0,2406,121
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36186,RealTimeInference,High,RegionC,RegionC,1147,1147,68820,69149,329,1,20.0,5.0,1153,191
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36187,BatchInference,Medium,RegionE,RegionE,923,923,55380,55551,171,10,80.0,5.0,2406,153
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36188,RealTimeInference,High,RegionF,RegionF,1812,1812,108720,108985,265,7,20.0,5.0,1817,302
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36189,AITraining,Low,RegionC,RegionC,1586,1586,95160,95286,126,101,150.0,5.0,2406,264
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36190,AITraining,Low,RegionD,RegionF,1869,1869,112140,112295,155,16,150.0,25.0,2406,311
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36191,AITraining,Low,RegionD,RegionF,414,414,24840,24897,57,31,150.0,25.0,2406,69
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36192,AITraining,Low,RegionE,RegionE,1782,1782,106920,107091,171,92,150.0,5.0,2406,297
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36193,RealTimeInference,High,RegionC,RegionC,1884,1884,113040,113125,85,2,20.0,5.0,1886,314
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36194,BatchInference,Medium,RegionF,RegionF,615,615,36900,37054,154,8,80.0,5.0,2406,102
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36195,BatchInference,Medium,RegionA,RegionC,1002,1002,60120,60303,183,12,80.0,15.0,2406,167
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36196,AITraining,Low,RegionD,RegionE,1676,1676,100560,100708,148,87,150.0,22.0,2406,279
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36197,AITraining,Low,RegionD,RegionF,204,204,12360,12434,74,55,150.0,25.0,2406,34
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36198,BatchInference,Medium,RegionC,RegionC,904,904,54240,54515,275,15,80.0,5.0,2406,150
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36199,RealTimeInference,High,RegionC,RegionC,158,158,9480,9620,140,4,20.0,5.0,161,26
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36200,BatchInference,Medium,RegionE,RegionE,2173,2173,130380,130463,83,12,80.0,5.0,2406,362
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36201,RealTimeInference,High,RegionE,RegionE,851,851,51060,51341,281,4,20.0,5.0,856,141
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36202,AITraining,Low,RegionC,RegionC,885,885,53220,53541,321,26,150.0,5.0,2406,147
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36203,AITraining,Low,RegionD,RegionE,2275,2275,136620,136924,304,37,150.0,22.0,2406,379
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36204,AITraining,Low,RegionD,RegionF,312,312,18720,18862,142,18,150.0,25.0,2406,52
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36205,BatchInference,Medium,RegionD,RegionF,2048,2048,122880,123270,390,8,80.0,25.0,2406,341
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36206,BatchInference,Medium,RegionD,RegionF,837,837,50400,50597,197,17,80.0,25.0,2406,139
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36207,AITraining,Low,RegionF,RegionF,1494,1494,89640,89827,187,17,150.0,5.0,2406,249
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36208,BatchInference,Medium,RegionA,RegionC,905,905,54300,54423,123,10,80.0,15.0,2406,150
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36209,AITraining,Low,RegionD,RegionF,758,758,45480,45507,27,95,150.0,25.0,2406,126
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36210,RealTimeInference,High,RegionA,RegionA,444,444,26640,26870,230,4,20.0,5.0,448,74
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36211,AITraining,Low,RegionD,RegionE,1858,1858,111540,111652,112,31,150.0,22.0,2406,309
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36212,AITraining,Low,RegionE,RegionE,423,423,25380,25453,73,109,150.0,5.0,2406,70
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36213,AITraining,Low,RegionF,RegionF,1573,1573,94380,94467,87,29,150.0,5.0,2406,262
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36214,RealTimeInference,High,RegionE,RegionE,1569,1569,94140,94253,113,3,20.0,5.0,1571,261
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36215,AITraining,Low,RegionC,RegionC,2349,2349,140940,141280,340,66,150.0,5.0,2406,391
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36216,AITraining,Low,RegionD,RegionF,1955,1955,117420,117536,116,18,150.0,25.0,2406,325
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36217,BatchInference,Medium,RegionC,RegionC,900,900,54000,54288,288,22,80.0,5.0,2406,150
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36218,BatchInference,Medium,RegionD,RegionE,479,479,28980,29085,105,19,80.0,22.0,2406,79
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36219,RealTimeInference,High,RegionC,RegionC,1446,1446,86760,86956,196,1,20.0,5.0,1450,241
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36220,AITraining,Low,RegionF,RegionE,1893,1893,114060,114429,369,105,150.0,18.0,2406,315
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36221,RealTimeInference,High,RegionA,RegionA,1224,1224,73440,73657,217,6,20.0,5.0,1228,204
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36222,BatchInference,Medium,RegionA,RegionA,1687,1687,101220,101277,57,4,80.0,5.0,2406,281
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36223,AITraining,Low,RegionD,RegionF,1405,1405,84300,84590,290,42,150.0,25.0,2406,234
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36224,RealTimeInference,High,RegionB,RegionB,150,150,9000,9253,253,2,20.0,5.0,155,25
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36225,AITraining,Low,RegionE,RegionE,1204,1204,72240,72423,183,27,150.0,5.0,2406,200
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36226,BatchInference,Medium,RegionE,RegionE,1069,1069,64140,64453,313,8,80.0,5.0,2406,178
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36227,BatchInference,Medium,RegionF,RegionF,670,670,40200,40412,212,19,80.0,5.0,2406,111
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36228,AITraining,Low,RegionB,RegionC,958,958,57540,57681,141,100,150.0,14.0,2406,159
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,36229,AITraining,Low,RegionD,RegionF,1632,1632,98460,98796,336,105,150.0,25.0,2406,272
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36230,AITraining,Low,RegionD,RegionD,406,406,24480,24536,56,117,150.0,5.0,2406,67
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36231,BatchInference,Medium,RegionC,RegionC,1685,1685,101100,101287,187,20,80.0,5.0,2406,280
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36232,RealTimeInference,High,RegionC,RegionC,166,166,9960,10243,283,3,20.0,5.0,171,27
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36233,AITraining,Low,RegionF,RegionF,1822,1822,109320,109335,15,81,150.0,5.0,2406,303
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36234,AITraining,Low,RegionF,RegionF,543,543,32580,32624,44,18,150.0,5.0,2406,90
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36235,AITraining,Low,RegionC,RegionC,1612,1612,96720,96831,111,126,150.0,5.0,2406,268
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36236,AITraining,Low,RegionD,RegionE,1569,1569,94260,94320,60,81,150.0,22.0,2406,261
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36237,RealTimeInference,High,RegionB,RegionB,1748,1748,104880,104962,82,4,20.0,5.0,1750,291
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36238,AITraining,Low,RegionE,RegionE,2006,2006,120360,120720,360,49,150.0,5.0,2406,334
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36239,BatchInference,Medium,RegionE,RegionE,1751,1751,105060,105361,301,20,80.0,5.0,2406,291
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36240,RealTimeInference,High,RegionD,RegionD,1536,1536,92160,92502,342,6,20.0,5.0,1542,256
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36241,BatchInference,Medium,RegionA,RegionC,943,943,56580,56784,204,6,80.0,15.0,2406,157
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36242,BatchInference,Medium,RegionB,RegionB,524,524,31500,31813,313,22,80.0,5.0,2406,87
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36243,BatchInference,Medium,RegionB,RegionC,977,977,58920,59311,391,21,80.0,14.0,2406,162
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36244,BatchInference,Medium,RegionC,RegionC,46,46,2760,2936,176,19,80.0,5.0,2406,7
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36245,RealTimeInference,High,RegionC,RegionC,1854,1854,111240,111273,33,7,20.0,5.0,1855,309
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36246,BatchInference,Medium,RegionE,RegionE,1506,1506,90360,90669,309,15,80.0,5.0,2406,251
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36247,RealTimeInference,High,RegionF,RegionF,1051,1051,63060,63374,314,6,20.0,5.0,1057,175
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36248,RealTimeInference,High,RegionA,RegionA,2289,2289,137340,137353,13,7,20.0,5.0,2290,381
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36249,BatchInference,Medium,RegionB,RegionB,467,467,28020,28138,118,21,80.0,5.0,2406,77
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36250,AITraining,Low,RegionD,RegionE,801,801,48420,48609,189,79,150.0,22.0,2406,133
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36251,AITraining,Low,RegionE,RegionE,947,947,56820,57181,361,51,150.0,5.0,2406,157
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36252,AITraining,Low,RegionE,RegionE,2349,2349,140940,141193,253,72,150.0,5.0,2406,391
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36253,RealTimeInference,High,RegionC,RegionC,400,400,24000,24230,230,3,20.0,5.0,404,66
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36254,RealTimeInference,High,RegionA,RegionA,1881,1881,112860,112931,71,5,20.0,5.0,1883,313
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36255,BatchInference,Medium,RegionA,RegionA,611,611,36660,36679,19,10,80.0,5.0,2406,101
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,36256,AITraining,Low,RegionD,RegionE,536,536,33240,33514,274,126,150.0,22.0,2406,89
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36257,RealTimeInference,High,RegionB,RegionB,1921,1921,115260,115537,277,2,20.0,5.0,1926,320
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36258,AITraining,Low,RegionE,RegionE,49,49,2940,3022,82,17,150.0,5.0,2406,8
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36259,BatchInference,Medium,RegionE,RegionE,1979,1979,118740,118944,204,20,80.0,5.0,2406,329
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36260,AITraining,Low,RegionF,RegionF,2378,2378,142680,142889,209,85,150.0,5.0,2406,396
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36261,AITraining,Low,RegionC,RegionC,2058,2058,123480,123500,20,111,150.0,5.0,2406,343
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36262,AITraining,Low,RegionD,RegionE,2199,2199,132360,132590,230,125,150.0,22.0,2406,366
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36263,AITraining,Low,RegionD,RegionE,1646,1646,99180,99527,347,25,150.0,22.0,2406,274
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36264,RealTimeInference,High,RegionB,RegionB,2115,2115,126900,126992,92,4,20.0,5.0,2117,352
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36265,RealTimeInference,High,RegionC,RegionC,1530,1530,91800,91917,117,1,20.0,5.0,1532,255
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,36266,BatchInference,Medium,RegionE,RegionE,281,281,16860,17002,142,5,80.0,5.0,2406,46
